# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2013-12-08T00:00:00.0/2013-12-09T00:00:00.0,4183.311,2887.8208,2245.6807,642.14,6135.3872,1882.3597,872.0826,1010.2772,2308.4219,0.9806
2013-12-09T00:00:00.0/2013-12-10T00:00:00.0,4166.0913,2802.4207,2074.4668,727.9539,5627.207,1076.1729,84.7474,991.4255,254.3002,0.9809
2013-12-10T00:00:00.0/2013-12-11T00:00:00.0,4150.2661,2886.835,2403.5381,483.2968,6709.4521,2433.5549,1677.465,756.0898,4473.6035,0.9809
2013-12-11T00:00:00.0/2013-12-12T00:00:00.0,4135.7646,2881.6953,2342.9634,538.7321,6521.4634,1844.557,848.2273,996.3297,2605.1785,0.9812
2013-12-12T00:00:00.0/2013-12-13T00:00:00.0,4122.6704,2944.7903,2539.0125,405.7778,7224.7393,2419.6929,1514.6356,905.0573,4468.605,0.9708
2013-12-13T00:00:00.0/2013-12-14T00:00:00.0,4110.9126,2895.199,2432.6646,462.5345,6875.8354,2719.7212,2187.3152,532.406,5656.5132,0.9816
2013-12-14T00:00:00.0/2013-12-15T00:00:00.0,4100.5723,2882.7026,2385.9001,496.8023,6728.0908,2814.7783,2261.9797,552.7985,6225.8604,0.9816
2013-12-15T00:00:00.0/2013-12-16T00:00:00.0,4091.584,2858.2231,2381.3464,476.8767,6731.4736,1840.696,1020.0355,820.6606,2854.5625,0.9819
2013-12-16T00:00:00.0/2013-12-17T00:00:00.0,4084.0222,2871.2637,2337.1018,534.1619,6594.3325,1795.8092,666.3574,1129.4518,1625.5189,0.9819
2013-12-17T00:00:00.0/2013-12-18T00:00:00.0,4077.8601,2932.1545,2462.9753,469.1794,7015.6968,2856.0156,2379.7156,476.3,6435.6445,0.9819
2013-12-18T00:00:00.0/2013-12-19T00:00:00.0,4073.0718,2951.0388,2536.4712,414.5677,7294.126,2930.6726,2502.687,427.9855,7173.6318,0.9823
2013-12-19T00:00:00.0/2013-12-20T00:00:00.0,4069.7117,2784.0532,2135.3157,648.7375,5948.9126,2145.2573,1105.3772,1039.8802,3108.6113,0.9823
2013-12-20T00:00:00.0/2013-12-21T00:00:00.0,4067.7661,2765.2017,2124.155,641.0467,5903.0703,2135.3235,948.4075,1186.9159,2362.2959,0.9823
2013-12-21T00:00:00.0/2013-12-22T00:00:00.0,4067.2212,2796.2729,2188.3452,607.9278,6114.5425,891.8962,144.7106,747.1857,650.9594,0.9823
2013-12-22T00:00:00.0/2013-12-23T00:00:00.0,4068.0955,2760.3218,2112.281,648.0406,5864.8335,2012.2819,736.8479,1275.434,2047.589,0.9823
2013-12-23T00:00:00.0/2013-12-24T00:00:00.0,4070.374,2731.0833,1991.5839,739.4993,5477.0483,2039.5729,759.1365,1280.4364,2196.3477,0.9823
2013-12-24T00:00:00.0/2013-12-25T00:00:00.0,4074.0718,2703.3711,1950.3033,753.0677,5348.6831,2561.6343,1723.2255,838.4088,4663.4717,0.9823
2013-12-25T00:00:00.0/2013-12-26T00:00:00.0,4079.2131,2821.7981,2265.1277,556.6704,6364.77,2542.7791,1658.6335,884.1455,4795.8555,0.9819
2013-12-26T00:00:00.0/2013-12-27T00:00:00.0,4085.7327,2533.1821,1331.6892,1201.4928,3523.2512,834.2285,46.8326,787.3959,174.467,0.9819
2013-12-27T00:00:00.0/2013-12-28T00:00:00.0,4093.6663,2759.0901,1887.3966,871.6936,5064.0571,2241.6765,1321.7501,919.9264,3463.7688,0.9819
2013-12-28T00:00:00.0/2013-12-29T00:00:00.0,4103.0352,2887.9626,2404.0896,483.8729,6785.4717,2677.2258,2009.8236,667.4022,5905.5361,0.9816
2013-12-29T00:00:00.0/2013-12-30T00:00:00.0,4113.7778,2823.9368,2244.7297,579.2071,6235.8198,1970.6316,851.4689,1119.1627,2709.7505,0.9816
2013-12-30T00:00:00.0/2013-12-31T00:00:00.0,4125.9214,2732.7446,2050.7664,681.9782,5604.8857,323.0985,6.0158,317.0827,85.5304,0.9816
2013-12-31T00:00:00.0/2014-01-01T00:00:00.0,4139.5,2753.4426,2029.6606,723.7819,5511.4575,867.6136,30.1217,837.492,118.0626,0.9816
2014-01-01T00:00:00.0/2014-01-02T00:00:00.0,4154.4634,2913.5251,2435.5842,477.9409,6830.1211,1674.2391,920.5043,753.7349,2746.4546,0.9809
2014-01-02T00:00:00.0/2014-01-03T00:00:00.0,4170.8076,2845.6702,2240.394,605.2761,6189.1768,2696.6995,1936.9072,759.7921,5450.6685,0.9806
2014-01-03T00:00:00.0/2014-01-04T00:00:00.0,4188.4961,2789.8677,2053.5813,736.2864,5553.4771,2611.7573,1749.5991,862.1583,4732.9644,0.9806
2014-01-04T00:00:00.0/2014-01-05T00:00:00.0,4207.5903,2727.4285,1907.3,820.1284,5101.5059,1924.8083,1108.7583,816.05,2866.4592,0.9802
2014-01-05T00:00:00.0/2014-01-06T00:00:00.0,4228.0166,2749.5054,1724.0259,1025.4796,4522.3608,876.3832,112.3282,764.0551,534.4218,0.9802
2014-01-06T00:00:00.0/2014-01-07T00:00:00.0,4249.8281,2906.2959,2116.1331,790.1628,5631.3193,2441.032,1421.5594,1019.4725,3640.9592,0.9799
2014-01-07T00:00:00.0/2014-01-08T00:00:00.0,4272.98,3081.981,2639.3154,442.6654,7328.1035,3081.981,2639.3154,442.6654,7328.1035,0.9795
2014-01-08T00:00:00.0/2014-01-09T00:00:00.0,4297.4609,3075.5686,2621.7722,453.7964,7224.0479,3003.8499,2498.3665,505.4833,6831.8628,0.9792
2014-01-09T00:00:00.0/2014-01-10T00:00:00.0,4323.3032,3037.9072,2465.4006,572.5065,6659.3765,2758.6511,1878.9789,879.6721,5211.4272,0.9785
2014-01-10T00:00:00.0/2014-01-11T00:00:00.0,4350.418,3109.1106,2574.4297,534.6809,6986.2808000000005,2909.751,2195.7461,714.005,6066.9121,0.9781
2014-01-11T00:00:00.0/2014-01-12T00:00:00.0,4378.8281,2924.6865,2055.0605,869.6259,5350.0752,2650.99,1498.2034,1152.7867,3841.7678,0.9778
2014-01-12T00:00:00.0/2014-01-13T00:00:00.0,4408.5186,2923.3069,2111.3582,811.9487,5460.8413,1210.8967,213.9642,996.9325,524.1881,0.9778
2014-01-13T00:00:00.0/2014-01-14T00:00:00.0,4439.4746,2938.9172,2089.7676,849.1495,5366.5088,2029.7108,780.3007,1249.4102,2414.178,0.9771
2014-01-14T00:00:00.0/2014-01-15T00:00:00.0,4471.7314,2805.7764,1746.9708,1058.8055,4391.0879,1217.9669,210.6214,1007.3454,751.6231,0.9764
2014-01-15T00:00:00.0/2014-01-16T00:00:00.0,4505.1934,3132.6262,2522.644,609.9822,6609.9272,2427.3179,1294.1281,1133.1899,3556.4761,0.976
2014-01-16T00:00:00.0/2014-01-17T00:00:00.0,4539.874,3237.5088,2753.9231,483.5856,7286.0757,3203.6558,2687.0923,516.5635,7047.2861,0.9757
2014-01-17T00:00:00.0/2014-01-18T00:00:00.0,4575.8159,3136.2891,2387.2537,749.0354,6122.7554,896.1152,220.3299,675.7853,919.0496,0.9802
2014-01-18T00:00:00.0/2014-01-19T00:00:00.0,4612.9087,2721.124,1391.9452000000001,1329.1788,3290.1165,2594.2893,1284.3655,1309.9238,2930.9111,0.9799
2014-01-19T00:00:00.0/2014-01-20T00:00:00.0,4651.2148,2380.2871,841.2402,1539.0469,1945.2467,1669.4032,452.9839,1216.4193,1071.4563,0.9844
2014-01-20T00:00:00.0/2014-01-21T00:00:00.0,4690.6938,2988.9407,1850.1146,1138.826,4417.3779,2651.1299,1374.8756,1276.2543,3164.9417,0.9837
2014-01-21T00:00:00.0/2014-01-22T00:00:00.0,4731.314,3276.9331,2339.7783,937.1549,5802.3516,2477.4907,1358.2939,1119.1968,3212.2229,0.9778
2014-01-22T00:00:00.0/2014-01-23T00:00:00.0,4773.0273,3388.4395,2740.2412,648.1984,6870.708,2599.1067,1404.7571,1194.3495,3730.3408,0.9826
2014-01-23T00:00:00.0/2014-01-24T00:00:00.0,4815.8848,3263.0691,2327.925,935.1442,5659.3594,2089.8203,497.9101,1591.9103,1487.2969,0.9823
2014-01-24T00:00:00.0/2014-01-25T00:00:00.0,4859.7852,3382.709,2552.1982,830.5108,6153.9106,1387.7211,351.4689,1036.2522,979.0406,0.9816
2014-01-25T00:00:00.0/2014-01-26T00:00:00.0,4904.8042,3437.771,2656.209,781.5621,6519.8867,898.1343,85.9812,812.1531,260.8067,0.9809
2014-01-26T00:00:00.0/2014-01-27T00:00:00.0,4950.8618,3594.1157,2986.9595,607.1562,7289.5786,3175.8147,2042.5105,1133.3041,4941.4375,0.9802
2014-01-27T00:00:00.0/2014-01-28T00:00:00.0,4997.938,3408.8782,2485.4111,923.467,5902.9844,1337.1595,424.4475,912.712,1457.8679,0.9795
2014-01-28T00:00:00.0/2014-01-29T00:00:00.0,5046.0361,3597.438,2774.6118,822.8262,6676.978,2319.3633,874.3351,1445.0282,2293.8601,0.9788
2014-01-29T00:00:00.0/2014-01-30T00:00:00.0,5095.1147,3574.5493,2674.2659,900.2833,6354.5771,3156.9021,1840.9514,1315.9507,4415.6221,0.9781
2014-01-30T00:00:00.0/2014-01-31T00:00:00.0,5145.147,3084.9624,1545.6124,1539.3499,3403.0232,1290.8459,102.5333,1188.3126,220.2688,0.9774
2014-01-31T00:00:00.0/2014-02-01T00:00:00.0,5196.1094,2429.7446,593.8038,1835.9408,1253.5699,1034.2479,41.4044,992.8434,103.0926,0.9767
2014-02-01T00:00:00.0/2014-02-02T00:00:00.0,5247.979,2931.769,1229.0786,1702.6904,2645.8101,788.017,21.8334,766.1836,74.6275,0.976
2014-02-02T00:00:00.0/2014-02-03T00:00:00.0,5300.7021,3628.8716,2755.1003,873.7712,6392.1807,963.7089,52.7562,910.9527,209.6159,0.9812
2014-02-03T00:00:00.0/2014-02-04T00:00:00.0,5354.3203,3832.8032,2952.5925,880.2106,6781.3135,2467.9775,1078.052,1389.9255,2634.0242,0.9854
2014-02-04T00:00:00.0/2014-02-05T00:00:00.0,5408.8149,3909.1555,3231.4497,677.706,7470.5205,3525.2861,2470.7996,1054.4865,6006.3501,0.9844
2014-02-05T00:00:00.0/2014-02-06T00:00:00.0,5464.083,3872.9414,3081.0701,791.8714,6996.2163,2662.9363,1195.1036,1467.8326,2568.655,0.9837
2014-02-06T00:00:00.0/2014-02-07T00:00:00.0,5520.1328,4069.0205,3361.1609,707.8597,7632.7539,3291.9009,2063.1223,1228.7784,4888.9663,0.983
2014-02-07T00:00:00.0/2014-02-08T00:00:00.0,5576.938,4023.949,3371.0596,652.8894,7690.7148,4002.0603,3331.8188,670.2415,7526.7017,0.9823
2014-02-08T00:00:00.0/2014-02-09T00:00:00.0,5634.4731,4087.3665,3329.3032,758.0631,7422.1636,3617.4153,2507.1069,1110.3082,5813.4395,0.9816
2014-02-09T00:00:00.0/2014-02-10T00:00:00.0,5692.7119,3994.4797,2989.9998,1004.48,6649.9146,3750.0891,2592.2026,1157.8862,5428.563,0.9809
2014-02-10T00:00:00.0/2014-02-11T00:00:00.0,5751.6294,3927.6321,2901.5698,1026.0624,6234.0884,3088.1318,1490.7744,1597.3573,2996.3103,0.9802
2014-02-11T00:00:00.0/2014-02-12T00:00:00.0,5811.2363,3316.9863,1380.4043,1936.582,2821.9958,1265.4832,214.3785,1051.1046,487.5008,0.9795
2014-02-12T00:00:00.0/2014-02-13T00:00:00.0,5871.4868,4120.7793,3009.1479,1111.6312,6523.1934,1657.1127,368.5681,1288.5446,1161.239,0.9781
2014-02-13T00:00:00.0/2014-02-14T00:00:00.0,5932.3013,4407.5801,3733.2803,674.2996,8143.0942,4407.5801,3733.2803,674.2996,8143.0942,0.9774
2014-02-14T00:00:00.0/2014-02-15T00:00:00.0,5993.6909,4258.3042,3431.8577,826.4468,7281.6099,4258.3042,3431.8577,826.4468,7281.6099,0.9767
2014-02-15T00:00:00.0/2014-02-16T00:00:00.0,6055.6289,4402.8286,3823.0845,579.744,8325.9668,4402.8286,3823.0845,579.744,8325.9668,0.9812
2014-02-16T00:00:00.0/2014-02-17T00:00:00.0,6118.0859,4465.3662,3636.9683,828.3981,7772.2168,4465.3662,3636.9683,828.3981,7772.2168,0.9858
2014-02-17T00:00:00.0/2014-02-18T00:00:00.0,6181.084,4377.6245,3266.9507,1110.6741,6760.2358,4377.6245,3266.9507,1110.6741,6760.2358,0.9847
2014-02-18T00:00:00.0/2014-02-19T00:00:00.0,6244.5273,4366.8169,3212.0605,1154.7563,6565.7544,2477.8613,406.471,2071.3904000000002,1081.7611,0.984
2014-02-19T00:00:00.0/2014-02-20T00:00:00.0,6308.4146,3065.8479,794.3776,2271.4705,1454.3402,1760.9985,120.746,1640.2524,242.4678,0.9833
2014-02-20T00:00:00.0/2014-02-21T00:00:00.0,6372.7188,2679.3401,466.4115,2212.9285,836.9166,629.4355,1.0477,628.3878,1.9234,0.9826
2014-02-21T00:00:00.0/2014-02-22T00:00:00.0,6437.4609,4587.186,3541.7207,1045.4655,7070.2339,4099.4893,2763.5273,1335.962,5570.9678,0.9816
2014-02-22T00:00:00.0/2014-02-23T00:00:00.0,6502.5815,4657.314,3738.2075,919.1066,7553.5723,2521.281,790.9987,1730.2825,2168.7349,0.9806
2014-02-23T00:00:00.0/2014-02-24T00:00:00.0,6568.0024,4941.6777,4186.3594,755.3184,8543.0645,3249.1099,1674.8899,1574.2201,3414.8428,0.9799
2014-02-24T00:00:00.0/2014-02-25T00:00:00.0,6633.7778,5033.501,4407.6621,625.8387,9061.1211,4678.9282,3678.4844,1000.4437,7784.3911,0.9788
2014-02-25T00:00:00.0/2014-02-26T00:00:00.0,6699.8145,5110.8955,4459.4507,651.4447,9078.9209,5068.1304,4360.7158,707.4142,8756.333,0.9781
2014-02-26T00:00:00.0/2014-02-27T00:00:00.0,6766.1035,4995.0083,4220.6108,774.3978,8405.6875,2354.7078,484.2157,1870.4921,858.0951,0.9774
2014-02-27T00:00:00.0/2014-02-28T00:00:00.0,6832.6724,4726.8013,3343.7097,1383.0917,6356.2246,2520.9736,449.2495,2071.7241,780.8802,0.9816
2014-02-28T00:00:00.0/2014-03-01T00:00:00.0,6899.4136,5181.7808000000005,4463.7354,718.0453,8800.6699,4625.1064,3370.4453,1254.661,7059.9561,0.9861
2014-03-01T00:00:00.0/2014-03-02T00:00:00.0,6966.3242,5072.2617,3862.3032,1209.9584,7344.0552,2798.6462,910.4024,1888.2438,1482.6105,0.9854
2014-03-02T00:00:00.0/2014-03-03T00:00:00.0,7033.4478,5129.4087,4109.8096,1019.5989,7948.8081,2266.2124,743.831,1522.3813,1499.3945,0.9792
2014-03-03T00:00:00.0/2014-03-04T00:00:00.0,7100.647,5309.0718,4512.2358,796.836,8703.0625,3896.4502,2246.3765,1650.0737,4033.0164,0.9785
2014-03-04T00:00:00.0/2014-03-05T00:00:00.0,7167.9941,5068.8408,3037.1824,2031.6584,5463.9341,2521.0139,711.6986,1809.3154,1430.7654,0.9774
2014-03-05T00:00:00.0/2014-03-06T00:00:00.0,7235.3755,5326.8413,4289.5439,1037.2975,8056.2441,1615.6837,160.6884,1454.9954,573.3054,0.9823
2014-03-06T00:00:00.0/2014-03-07T00:00:00.0,7302.8442,5279.6387,4039.1973,1240.4414,7444.1006,3570.5916,1719.2941,1851.2974,3490.8115,0.9809
2014-03-07T00:00:00.0/2014-03-08T00:00:00.0,7370.3032,5290.8179,4072.196,1218.6222,7525.5767,2141.1411,266.5325,1874.6086,870.8061,0.9802
2014-03-08T00:00:00.0/2014-03-09T00:00:00.0,7437.7939,5497.1602,4575.8892,921.2709,8514.1221,5284.9321,4288.5532,996.3788,7745.8301,0.9792
2014-03-09T00:00:00.0/2014-03-10T00:00:00.0,7505.231,5576.1851,4726.3823,849.803,8788.0449,5365.291,4424.3169,940.9742,7796.7441,0.9785
2014-03-10T00:00:00.0/2014-03-11T00:00:00.0,7572.6475,5334.8682,3895.1196,1439.7487,6978.165,2821.7129,735.0849,2086.6279,1584.8097,0.9774
2014-03-11T00:00:00.0/2014-03-12T00:00:00.0,7639.9663,5439.875,4103.4565,1336.4186,7304.1523,3200.9805,1471.3304,1729.65,2869.7078,0.9819
2014-03-12T00:00:00.0/2014-03-13T00:00:00.0,7707.2183000000005,5634.9502,4552.7666,1082.1837,8228.8818,5526.9272,4356.4785,1170.4487,7672.6543,0.9861
2014-03-13T00:00:00.0/2014-03-14T00:00:00.0,7774.3276,5744.5781,4663.5923,1080.9855,8359.7539,3442.72,1243.7729,2198.947,2729.0271,0.9854
2014-03-14T00:00:00.0/2014-03-15T00:00:00.0,7841.3271,3978.9106,1172.8983,2806.0125,1863.5476,1410.8907,74.0207,1336.8701,175.5575,0.974
2014-03-15T00:00:00.0/2014-03-16T00:00:00.0,7908.1396,4525.1323,1927.0557,2598.0767,3082.4668,4525.1323,1927.0557,2598.0767,3082.4668,0.9837
2014-03-16T00:00:00.0/2014-03-17T00:00:00.0,7974.8032,5242.7363,3170.4331,2072.3035,5252.9585,5208.0376,3105.3,2102.7373,5168.1084,0.983
2014-03-17T00:00:00.0/2014-03-18T00:00:00.0,8041.2363,5877.8403,4712.7803,1165.0603,8243.5684,5877.8403,4712.7803,1165.0603,8243.5684,0.9819
2014-03-18T00:00:00.0/2014-03-19T00:00:00.0,8107.4761,6127.7886,5231.3521,896.4364,9276.1787,6127.7886,5231.3521,896.4364,9276.1787,0.9809
2014-03-19T00:00:00.0/2014-03-20T00:00:00.0,8173.4487,6025.354,4902.5068,1122.8475,8546.4014,5922.8262,4708.1929,1214.6335,8083.2559,0.9802
2014-03-20T00:00:00.0/2014-03-21T00:00:00.0,8239.166,6102.7671,5012.2188,1090.5487,8651.5801,5479.3608,3356.668,2122.6926,6042.5176,0.9795
2014-03-21T00:00:00.0/2014-03-22T00:00:00.0,8304.6055,5672.6758,3764.8191,1907.8568,6207.0781,5667.2861,3759.9753,1907.3107,6182.4995,0.9788
2014-03-22T00:00:00.0/2014-03-23T00:00:00.0,8369.7939,5617.2144,3618.8584,1998.3558,5926.0933000000005,5074.415,2924.8765,2149.5386,4588.9751,0.9778
2014-03-23T00:00:00.0/2014-03-24T00:00:00.0,8434.6201,5502.624,3253.2537,2249.3706,5294.2734,2631.9309,295.1412,2336.7898,488.2419,0.9823
2014-03-24T00:00:00.0/2014-03-25T00:00:00.0,8499.1631,6485.0103,5463.7554,1021.2551,9361.5195,5453.7446,3579.5872,1874.1576,6326.5283,0.9865
2014-03-25T00:00:00.0/2014-03-26T00:00:00.0,8563.3018,6229.9556,4974.2905,1255.6652,8337.3027,1711.2563,221.5848,1489.6716,767.9706,0.9858
2014-03-26T00:00:00.0/2014-03-27T00:00:00.0,8627.125,6197.7241,4665.0396,1532.6844,7526.0967,3399.1475,1249.8248,2149.3228,2232.8154,0.9847
2014-03-27T00:00:00.0/2014-03-28T00:00:00.0,8690.543,6348.8267,4787.6421,1561.1844,7951.4722,3427.4089,1061.7599,2365.6492,2184.1016,0.9837
2014-03-28T00:00:00.0/2014-03-29T00:00:00.0,8753.5332,6419.2026,5127.5825,1291.62,8467.7334,1757.4977,124.3282,1633.1696,339.1364,0.9833
2014-03-29T00:00:00.0/2014-03-30T00:00:00.0,8816.1221,6707.8218,5740.9497,966.8718,9608.8291,5946.4995,3896.5439,2049.9556,6691.3818,0.9819
2014-03-30T00:00:00.0/2014-03-31T00:00:00.0,8878.2432,6556.1631,5218.7007,1337.4623,8550.0342,5452.0732,3045.8816,2406.1919,4716.0806,0.9812
2014-03-31T00:00:00.0/2014-04-01T00:00:00.0,8939.9336,6408.3501,4728.8291,1679.5209,7605.106,4996.1455,1713.8644,3282.2812,2939.4226,0.9802
2014-04-01T00:00:00.0/2014-04-02T00:00:00.0,9001.1191,6722.855,5442.1025,1280.7522,8877.9053,6722.855,5442.1025,1280.7522,8877.9053,0.9795
2014-04-02T00:00:00.0/2014-04-03T00:00:00.0,9061.8428,6732.1782,5411.5508,1320.6273,8756.4541,6615.3301,5122.8247,1492.5057,8289.5371,0.9785
2014-04-03T00:00:00.0/2014-04-04T00:00:00.0,9122.0264,6590.8896,5025.9424,1564.9469,7865.8086,5955.0396,3654.012,2301.0276,5377.4316,0.9778
2014-04-04T00:00:00.0/2014-04-05T00:00:00.0,9181.6865,6704.4775,5225.9858,1478.4918,8105.3662,5823.231,3722.7505,2100.4802,5777.374,0.9719
2014-04-05T00:00:00.0/2014-04-06T00:00:00.0,9240.8154,6652.311,5118.7109,1533.6001,8016.6353,1816.4954,67.4752,1749.0201,136.6579,0.9816
2014-04-06T00:00:00.0/2014-04-07T00:00:00.0,9299.4248,6784.0073,5468.3813,1315.6262,8691.0479,3325.0654,1279.047,2046.0184,2466.123,0.9858
2014-04-07T00:00:00.0/2014-04-08T00:00:00.0,9357.4375,6798.792,5299.9839,1498.8079,8342.2783,6284.2676,4079.3613,2204.9062,6757.4028,0.9851
2014-04-08T00:00:00.0/2014-04-09T00:00:00.0,9414.9033,6873.1812,5395.1152,1478.0662,8470.6768,6873.1812,5395.1152,1478.0662,8470.6768,0.984
2014-04-09T00:00:00.0/2014-04-10T00:00:00.0,9471.75,7016.6758,5853.4302,1163.246,9321.6758,7006.3657,5837.6406,1168.725,9273.3037,0.9837
2014-04-10T00:00:00.0/2014-04-11T00:00:00.0,9528.0205,7287.2158,6360.9985,926.2173,10282.5029,6555.2417,5383.5654,1171.6761,8584.2959,0.9823
2014-04-11T00:00:00.0/2014-04-12T00:00:00.0,9583.6553,7315.4985,6344.9312,970.5673,10191.3926,7315.4985,6344.9312,970.5673,10191.3926,0.9816
2014-04-12T00:00:00.0/2014-04-13T00:00:00.0,9638.6514,6945.5591,5321.4316,1624.1274,8251.3779,4785.73,2161.6772,2624.0527,3668.7065,0.9809
2014-04-13T00:00:00.0/2014-04-14T00:00:00.0,9693.0684,6879.2256,5073.0728,1806.1528,7716.9316,6528.2065,4303.478,2224.7288,6376.1533,0.9799
2014-04-14T00:00:00.0/2014-04-15T00:00:00.0,9746.7939,7209.9707,5912.5952,1297.3754,9174.3545,7143.6953,5833.5439,1310.1516,8927.168,0.9792
2014-04-15T00:00:00.0/2014-04-16T00:00:00.0,9799.9111,7217.8682,5799.1895,1418.6787,9087.9414,6265.6025,3678.6587,2586.9438,6141.9883,0.9781
2014-04-16T00:00:00.0/2014-04-17T00:00:00.0,9852.293,7636.7607,6705.231,931.5298,10669.2158,5249.0391,2860.915,2388.1243,4604.085,0.9778
2014-04-17T00:00:00.0/2014-04-18T00:00:00.0,9904.0674,7550.8599,6442.8271,1108.0328,10101.9277,5004.4971,2389.2185,2615.2788,4280.1172,0.9819
2014-04-18T00:00:00.0/2014-04-19T00:00:00.0,9955.1523,7544.8374,6430.8579,1113.9796,10036.2607,5390.6494,3341.0908,2049.5586,5262.7476,0.9812
2014-04-19T00:00:00.0/2014-04-20T00:00:00.0,10005.541,7381.8779,6107.1187,1274.7589,9608.5508,5257.4033,2155.0979,3102.3052,3198.6033,0.9806
2014-04-20T00:00:00.0/2014-04-21T00:00:00.0,10055.2744,6438.5015,3756.8516,2681.6501,5515.3096,3747.0642,1106.5144,2640.5498,1573.4944,0.9847
2014-04-21T00:00:00.0/2014-04-22T00:00:00.0,10104.2764,7401.3062,5908.1792,1493.1268,8825.9609,6865.5088,4816.8267,2048.6821,7182.7515,0.984
2014-04-22T00:00:00.0/2014-04-23T00:00:00.0,10152.5615,6345.1753,3383.574,2961.6016,4820.1987,3001.168,704.0973,2297.0706,984.2175,0.9837
2014-04-23T00:00:00.0/2014-04-24T00:00:00.0,10200.167,6776.4258,4354.1392,2422.2869,6146.0366,1807.1619,139.631,1667.5309,286.929,0.9823
2014-04-24T00:00:00.0/2014-04-25T00:00:00.0,10247.0205,7655.4482,6430.3916,1225.0569,9844.0527,7588.0503,6320.8408,1267.2095,9504.2734,0.9816
2014-04-25T00:00:00.0/2014-04-26T00:00:00.0,10293.1348,7492.813,5971.8623,1520.9507,8751.9463,7125.3545,5280.2451,1845.1095,7538.9136,0.9809
2014-04-26T00:00:00.0/2014-04-27T00:00:00.0,10338.5049,7575.8198,5980.085,1595.735,8880.0576,4628.2754,1879.1042,2749.1711,2577.981,0.9802
2014-04-27T00:00:00.0/2014-04-28T00:00:00.0,10383.1748,7512.769,5905.3335,1607.4352,8848.1387,4378.3164,1749.6523,2628.6643,2563.9158,0.9792
2014-04-28T00:00:00.0/2014-04-29T00:00:00.0,10427.0547,7928.3467,6668.585,1259.7614,10061.8428,7205.3345,5350.3364,1854.9983,8144.8711,0.9785
2014-04-29T00:00:00.0/2014-04-30T00:00:00.0,10470.1709,7886.8896,6617.8188,1269.0709,9967.6055,6317.3921,4125.0811,2192.3108,6016.668,0.9778
2014-04-30T00:00:00.0/2014-05-01T00:00:00.0,10512.4854,7905.2139,6740.5547,1164.6593,10214.7363,7608.4629,6020.3164,1588.1464,9233.2002,0.9774
2014-05-01T00:00:00.0/2014-05-02T00:00:00.0,10554.0635,7995.2529,6864.5854,1130.6677,10385.2246,7348.417,5372.1846,1976.2324,8636.0322,0.9767
2014-05-02T00:00:00.0/2014-05-03T00:00:00.0,10594.9072,7908.4229,6646.0615,1262.3612,9942.1455,6425.8638,3504.1516,2921.7124,4777.3262,0.9809
2014-05-03T00:00:00.0/2014-05-04T00:00:00.0,10634.9297,7885.0269,6319.0811,1565.9458,9403.4121,4455.6021,1634.6174,2820.9844,2569.6794,0.9854
2014-05-04T00:00:00.0/2014-05-05T00:00:00.0,10674.1611,7855.7246,6479.7969,1375.9279,9756.1328,5678.2881,2693.4153,2984.873,5188.5483,0.9851
2014-05-05T00:00:00.0/2014-05-06T00:00:00.0,10712.5967,8057.8213,7052.4341,1005.3871,10653.126,6895.6235,4905.7085,1989.9152,7911.7393,0.984
2014-05-06T00:00:00.0/2014-05-07T00:00:00.0,10750.2344,8231.0908,7174.6699,1056.4207,10894.6602,8231.0908,7174.6699,1056.4207,10894.6602,0.9833
2014-05-07T00:00:00.0/2014-05-08T00:00:00.0,10787.0684,8127.6343,6904.5386,1223.0959,10325.0166,7675.041,5741.6411,1933.3997,8575.001,0.9826
2014-05-08T00:00:00.0/2014-05-09T00:00:00.0,10823.0957,8206.4443,7167.8657,1038.5792,10818.4199,8061.0234,6817.6587,1243.365,10190.0479,0.9819
2014-05-09T00:00:00.0/2014-05-10T00:00:00.0,10858.3135,8133.1562,6799.207,1333.9491,10072.5225,8089.7632,6718.3237,1371.4395,9922.7139,0.9812
2014-05-10T00:00:00.0/2014-05-11T00:00:00.0,10892.7188,8336.2568,7336.082,1000.1754,11049.1074,8336.2568,7336.082,1000.1754,11049.1074,0.9806
2014-05-11T00:00:00.0/2014-05-12T00:00:00.0,10926.2754,8031.5791,6637.4141,1394.165,9808.9668,7994.2891,6575.1494,1419.1398,9552.0205,0.9802
2014-05-12T00:00:00.0/2014-05-13T00:00:00.0,10959.0537,8098.1299,6801.3403,1296.7894,10040.2412,7043.6235,3876.8062,3166.8174,5869.4106,0.9795
2014-05-13T00:00:00.0/2014-05-14T00:00:00.0,10991.0117,7766.7417,5735.4248,2031.3167,8229.5029,7463.9365,5147.1353,2316.8015,7016.5698,0.9788
2014-05-14T00:00:00.0/2014-05-15T00:00:00.0,11022.1455,8307.2227,6867.082,1440.1407,10160.8789,5676.2734,2377.6711,3298.6023,3948.5718,0.9781
2014-05-15T00:00:00.0/2014-05-16T00:00:00.0,11052.4531,8462.917,7336.0625,1126.8547,10953.4951,6980.7383,5095.3853,1885.3533,8231.9521,0.9774
2014-05-16T00:00:00.0/2014-05-17T00:00:00.0,11081.9307,8375.0195,7274.27,1100.7493,10892.958,6330.2705,4404.6538,1925.6167,7311.4507,0.9771
