# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2007-06-01T00:00:00.0/2007-06-02T00:00:00.0,11402.1592,8099.4927,5965.4897,2134.0029,8730.5859,3044.4172,439.1429,2605.2744,745.1183,0.9708
2007-06-02T00:00:00.0/2007-06-03T00:00:00.0,11423.4043,8032.9956,5704.835,2328.1606,8359.2598,2210.874,391.0445,1819.8295,705.3918,0.9753
2007-06-03T00:00:00.0/2007-06-04T00:00:00.0,11443.5518,8018.2827,5747.7646,2270.5183,8323.8994,5481.1069,2413.5178,3067.5891,3706.7554,0.9694
2007-06-04T00:00:00.0/2007-06-05T00:00:00.0,11462.5205,8016.0952,5719.8677,2296.2275,8258.707,5667.2832,2562.595,3104.688,3961.957,0.9694
2007-06-05T00:00:00.0/2007-06-06T00:00:00.0,11480.415,7832.7568,5095.1548,2737.6023,7268.7915,4936.189,1941.5812,2994.6077,2984.2148,0.9427
2007-06-06T00:00:00.0/2007-06-07T00:00:00.0,11497.1504,7683.8726,4563.3984,3120.4746,6496.9243,1729.6066,50.5463,1679.0602,217.4591,0.9788
2007-06-07T00:00:00.0/2007-06-08T00:00:00.0,11512.7354,7844.52,5027.9814,2816.5386,7176.3755,3112.2817,698.3814,2413.9001,1428.9243,0.9785
2007-06-08T00:00:00.0/2007-06-09T00:00:00.0,11527.1885,8164.002,5944.6113,2219.3901,8627.375,6321.3716,3070.4094,3250.9622,4641.4253,0.9781
2007-06-09T00:00:00.0/2007-06-10T00:00:00.0,11540.4971,7890.8945,5149.5728,2741.3218,7313.3364,7655.3657,4431.6426,3223.7234,6515.8296,0.9674
2007-06-10T00:00:00.0/2007-06-11T00:00:00.0,11552.6191,7748.5371,4805.1763,2943.3606,6825.5459,6836.0571,3526.7314,3309.3257,4821.8179,0.9622
2007-06-11T00:00:00.0/2007-06-12T00:00:00.0,11563.626,7663.4482,4664.5122,2998.9363,6599.8252,6845.9233,3302.468,3543.4556,4633.2832,0.9774
2007-06-12T00:00:00.0/2007-06-13T00:00:00.0,11573.4668,7653.6587,4582.9336,3070.7251,6477.459,4773.313,1606.183,3167.1299,2165.4128,0.9771
2007-06-13T00:00:00.0/2007-06-14T00:00:00.0,11582.166,7985.4106,5481.7764,2503.6343,7882.7065,7367.0796,4752.1118,2614.9678,6488.4126,0.9767
2007-06-14T00:00:00.0/2007-06-15T00:00:00.0,11589.6963,8135.0361,5837.6274,2297.4087,8447.7471,7834.9268,5242.833,2592.0935,7157.7173,0.9712
2007-06-15T00:00:00.0/2007-06-16T00:00:00.0,11596.0479,8044.7534,5623.0439,2421.7092,8089.8711,4026.6738,1212.7838,2813.8901,2601.6428,0.9764
2007-06-16T00:00:00.0/2007-06-17T00:00:00.0,11601.2266,8378.6445,6334.6675,2043.9775,9312.7637,6478.2661,3459.7952,3018.4709,5626.0986,0.9764
2007-06-17T00:00:00.0/2007-06-18T00:00:00.0,11605.2803,8339.6924,6361.8882,1977.8037,9372.2002,6140.3755,2425.9011,3714.4744,3548.4634,0.976
2007-06-18T00:00:00.0/2007-06-19T00:00:00.0,11608.1396,8017.4727,5550.9751,2466.4978,7875.6255,5035.377,2288.1506,2747.2266,3151.4248,0.976
2007-06-19T00:00:00.0/2007-06-20T00:00:00.0,11609.8018,7698.3408,4731.0474,2967.2935,6565.1411,7698.3408,4731.0474,2967.2935,6565.1411,0.966
2007-06-20T00:00:00.0/2007-06-21T00:00:00.0,11610.374,8016.8398,5580.7568,2436.083,7987.7402,7063.1245,3868.3115,3194.813,5620.7246,0.9712
2007-06-21T00:00:00.0/2007-06-22T00:00:00.0,11609.7549,8114.0635,5754.3281,2359.7354,8321.8135,8114.0635,5754.3281,2359.7354,8321.8135,0.966
2007-06-22T00:00:00.0/2007-06-23T00:00:00.0,11607.9727,8345.0498,6380.7485,1964.3011,9414.0439,5627.1455,3124.3064,2502.8389,4720.0933000000005,0.9764
2007-06-23T00:00:00.0/2007-06-24T00:00:00.0,11605.0215,8516.165,6805.8057,1710.3596,10072.375,8463.8389,6712.2676,1751.5714,9839.2422,0.9764
2007-06-24T00:00:00.0/2007-06-25T00:00:00.0,11600.8926,8391.4023,6441.186,1950.2159,9499.1299,8391.4023,6441.186,1950.2159,9499.1299,0.9767
2007-06-25T00:00:00.0/2007-06-26T00:00:00.0,11595.6768,8221.9971,6095.5576,2126.4395,8818.4658,8221.9971,6095.5576,2126.4395,8818.4658,0.976
2007-06-26T00:00:00.0/2007-06-27T00:00:00.0,11589.2793,8753.4707,7257.6309,1495.8396,10875.2686,6752.1113,3470.0774,3282.0337,6523.9492,0.976
2007-06-27T00:00:00.0/2007-06-28T00:00:00.0,11581.7041,8670.0098,7262.0098,1408.0001,10959.7734,5127.8306,2362.0156,2765.8149,4067.2178,0.9712
2007-06-28T00:00:00.0/2007-06-29T00:00:00.0,11573.0186,8439.5879,6626.3159,1813.272,9822.6758,8024.3965,5818.0742,2206.3223,8831.2529,0.9764
2007-06-29T00:00:00.0/2007-06-30T00:00:00.0,11563.1543,8455.0527,6780.3003,1674.7524,10097.8896,7894.27,5360.5977,2533.6724,8479.9775,0.9771
2007-06-30T00:00:00.0/2007-07-01T00:00:00.0,11552.1699,8145.2817,5990.3257,2154.9558,8717.0234,7519.1919,4294.2969,3224.8953,6355.4683000000005,0.9774
2007-07-01T00:00:00.0/2007-07-02T00:00:00.0,11540.0674,8302.3623,6412.3481,1890.0139,9408.9502,8191.2759,6173.7246,2017.5514,8780.2148,0.9774
2007-07-02T00:00:00.0/2007-07-03T00:00:00.0,11526.8203,8057.0845,5700.812,2356.2727,8272.8809,5366.5566,1913.9614,3452.5952,2850.4805,0.9778
2007-07-03T00:00:00.0/2007-07-04T00:00:00.0,11512.4355,8125.0229,5935.6538,2189.3694,8647.4248,5861.0767,1663.6201,4197.4565,2593.3259,0.9781
2007-07-04T00:00:00.0/2007-07-05T00:00:00.0,11496.9629,8384.2363,6565.9839,1818.2521,9848.082,6890.8584,4676.7158,2214.1423,6843.8159,0.9781
2007-07-05T00:00:00.0/2007-07-06T00:00:00.0,11480.3232,8728.3555,7368.8247,1359.5311,11233.7334,8728.3555,7368.8247,1359.5311,11233.7334,0.9785
2007-07-06T00:00:00.0/2007-07-07T00:00:00.0,11462.623,8604.9512,7440.8462,1164.1049,11415.6357,8488.623,7029.6758,1458.9473,10950.4277,0.9785
2007-07-07T00:00:00.0/2007-07-08T00:00:00.0,11443.7939,8544.1045,7167.6729,1376.4319,10839.0498,8544.1045,7167.6729,1376.4319,10839.0498,0.9788
2007-07-08T00:00:00.0/2007-07-09T00:00:00.0,11423.8428,8402.1045,6926.6519,1475.4526,10431.3457,8344.3613,6811.0112,1533.3499,9972.2451,0.9795
2007-07-09T00:00:00.0/2007-07-10T00:00:00.0,11402.8154,7996.2056,5762.3877,2233.8179,8358.3047,5123.9517,1810.0269,3313.9248,2952.5029,0.9747
2007-07-10T00:00:00.0/2007-07-11T00:00:00.0,11380.709,8517.0977,7002.772,1514.3259,10437.9004,7819.6108,6088.2427,1731.3678,8334.2725,0.9698
2007-07-11T00:00:00.0/2007-07-12T00:00:00.0,11357.5225,8422.0605,6879.4634,1542.5972,10400.1914,8422.0605,6879.4634,1542.5972,10400.1914,0.9701
2007-07-12T00:00:00.0/2007-07-13T00:00:00.0,11333.2354,8444.2598,7014.1655,1430.0947,10641.4805,8392.5254,6849.4219,1543.1033,10456.3867,0.9708
2007-07-13T00:00:00.0/2007-07-14T00:00:00.0,11307.9014,8396.7256,7015.9907,1380.735,10676.084,8396.7256,7015.9907,1380.735,10676.084,0.9712
2007-07-14T00:00:00.0/2007-07-15T00:00:00.0,11281.4912,8513.7314,7312.355,1201.3766,11242.8291,8513.7314,7312.355,1201.3766,11242.8291,0.9771
2007-07-15T00:00:00.0/2007-07-16T00:00:00.0,11254.0225,8571.5752,7435.5522,1136.0232,11481.0586,8571.5752,7435.5522,1136.0232,11481.0586,0.9778
2007-07-16T00:00:00.0/2007-07-17T00:00:00.0,11225.5703,8592.8789,7550.041,1042.8378,11722.6602,8592.8789,7550.041,1042.8378,11722.6602,0.9778
2007-07-17T00:00:00.0/2007-07-18T00:00:00.0,11196.0381,7939.4209,5739.2915,2200.1294,8392.376,7939.4209,5739.2915,2200.1294,8392.376,0.9785
2007-07-18T00:00:00.0/2007-07-19T00:00:00.0,11165.4766,8083.1699,6151.7505,1931.4197,9096.8535,8083.1699,6151.7505,1931.4197,9096.8535,0.9792
2007-07-19T00:00:00.0/2007-07-20T00:00:00.0,11133.8965,8200.2441,6582.9551,1617.2896,9929.4697,8200.2441,6582.9551,1617.2896,9929.4697,0.9747
2007-07-20T00:00:00.0/2007-07-21T00:00:00.0,11101.3076,8123.4033,6518.3989,1605.0043,9895.4844,7693.0386,5745.395,1947.6437,8658.3291,0.9701
2007-07-21T00:00:00.0/2007-07-22T00:00:00.0,11067.7207,8066.5645,6269.2134,1797.3511,9462.3291,8066.5645,6269.2134,1797.3511,9462.3291,0.9764
2007-07-22T00:00:00.0/2007-07-23T00:00:00.0,11033.1777,8035.8115,6311.6465,1724.1652,9506.6826,8035.8115,6311.6465,1724.1652,9506.6826,0.9663
2007-07-23T00:00:00.0/2007-07-24T00:00:00.0,10997.6162,7812.833,5831.5269,1981.306,8678.7461,6154.5781,3616.6755,2537.9026,5410.1455,0.9771
2007-07-24T00:00:00.0/2007-07-25T00:00:00.0,10961.0938,7859.8428,6042.6943,1817.1486,9164.7861,7004.104,4268.5093,2735.5945,6627.9219,0.9778
2007-07-25T00:00:00.0/2007-07-26T00:00:00.0,10923.6094,7689.7485,5580.2705,2109.478,8274.2842,7684.2959,5575.0449,2109.2512,8239.4619,0.9785
2007-07-26T00:00:00.0/2007-07-27T00:00:00.0,10885.1719,7964.7856,6531.0947,1433.6909,10009.252,7964.7856,6531.0947,1433.6909,10009.252,0.9792
2007-07-27T00:00:00.0/2007-07-28T00:00:00.0,10845.7607,7771.4907,6067.5122,1703.979,9165.2559,7771.4907,6067.5122,1703.979,9165.2559,0.9802
2007-07-28T00:00:00.0/2007-07-29T00:00:00.0,10805.4492,7712.5601,5993.4473,1719.1129,9085.6113,7712.5601,5993.4473,1719.1129,9085.6113,0.9809
2007-07-29T00:00:00.0/2007-07-30T00:00:00.0,10764.2119,7340.3374,5045.3472,2294.9902,7493.4287,6734.667,4040.9893,2693.678,6096.145,0.9764
2007-07-30T00:00:00.0/2007-07-31T00:00:00.0,10722.0273,7777.1533,6278.7617,1498.3917,9524.1299,7562.0054,5961.1758,1600.83,8699.0986,0.9774
2007-07-31T00:00:00.0/2007-08-01T00:00:00.0,10678.9688,7690.1665,5956.4717,1733.6949,9087.2666,7266.5444,5266.7671,1999.7776,7572.8608,0.9781
2007-08-01T00:00:00.0/2007-08-02T00:00:00.0,10635.0078,7914.7192,6577.1626,1337.5565,10210.7637,7914.7192,6577.1626,1337.5565,10210.7637,0.974
2007-08-02T00:00:00.0/2007-08-03T00:00:00.0,10590.1279,7154.2344,4616.3496,2537.8848,6836.6909,6847.1147,4028.0393,2819.0752,5939.9561,0.9747
2007-08-03T00:00:00.0/2007-08-04T00:00:00.0,10544.4053,7119.4697,4677.7222,2441.7478,6927.5981,6338.6514,3723.3628,2615.2888,5343.8872,0.9753
2007-08-04T00:00:00.0/2007-08-05T00:00:00.0,10497.8076,7635.7935,6161.7129,1474.0806,9556.3711,7572.9639,5997.0186,1575.9449,9274.1992,0.976
2007-08-05T00:00:00.0/2007-08-06T00:00:00.0,10450.3418,7390.9297,5532.5166,1858.413,8448.5742,7390.9297,5532.5166,1858.413,8448.5742,0.9767
2007-08-06T00:00:00.0/2007-08-07T00:00:00.0,10402.0059,7400.1021,5686.085,1714.017,8729.665,7305.0132,5530.9839,1774.0294,8135.6929,0.9778
2007-08-07T00:00:00.0/2007-08-08T00:00:00.0,10352.8535,7078.8018,4898.6143,2180.1875,7369.9751,5206.5181,1864.449,3342.0691,3258.9958,0.9785
2007-08-08T00:00:00.0/2007-08-09T00:00:00.0,10302.8096,7041.5386,4820.1685,2221.3701,7268.4121,3260.7,646.4789,2614.2212,1083.7577000000001,0.9799
2007-08-09T00:00:00.0/2007-08-10T00:00:00.0,10252.0205,7129.2173,4973.2676,2155.95,7586.4033,3839.7007,1112.37,2727.3306,2028.0924,0.9809
2007-08-10T00:00:00.0/2007-08-11T00:00:00.0,10200.4121,7156.6045,5189.4561,1967.1486,7956.7207,6223.4844,3303.8848,2919.5996,4976.1724,0.9812
2007-08-11T00:00:00.0/2007-08-12T00:00:00.0,10147.9883,7258.8516,5690.4937,1568.358,8888.9082,7013.8242,5090.0205,1923.8038,7831.73,0.9771
2007-08-12T00:00:00.0/2007-08-13T00:00:00.0,10094.7998,7305.3247,5894.751,1410.5739,9337.5791,7305.3247,5894.751,1410.5739,9337.5791,0.9674
2007-08-13T00:00:00.0/2007-08-14T00:00:00.0,10040.8164,7024.0894,5143.9805,1880.1093,8018.7544,6140.8672,3686.6436,2454.2234,5410.3999,0.9788
2007-08-14T00:00:00.0/2007-08-15T00:00:00.0,9986.0625,6787.3418,4547.2227,2240.1189,6983.0723,5330.7109,2301.3774,3029.3333,3746.5435,0.9799
2007-08-15T00:00:00.0/2007-08-16T00:00:00.0,9930.583,6820.9204,4853.5103,1967.41,7518.7754,6820.9204,4853.5103,1967.41,7518.7754,0.9809
2007-08-16T00:00:00.0/2007-08-17T00:00:00.0,9874.3555,7008.8271,5295.6982,1713.1287,8349.8535,7008.8271,5295.6982,1713.1287,8349.8535,0.9819
2007-08-17T00:00:00.0/2007-08-18T00:00:00.0,9817.4502,7022.1304,5382.7783,1639.3522,8538.5342,6937.1895,5234.5483,1702.6409,8363.9668,0.9778
2007-08-18T00:00:00.0/2007-08-19T00:00:00.0,9759.7959,6893.7949,5099.2661,1794.5288,8068.8101,4843.2598,1677.066,3166.1936,2962.7168,0.9785
2007-08-19T00:00:00.0/2007-08-20T00:00:00.0,9701.4775,6664.832,4556.9067,2107.9255,7134.2417,6427.7324,4134.7603,2292.9724,6235.8857,0.9792
2007-08-20T00:00:00.0/2007-08-21T00:00:00.0,9642.4199,6575.1099,4374.1143,2200.9954,6715.8574,4169.1118,1309.6215,2859.4902,2382.8391,0.9806
2007-08-21T00:00:00.0/2007-08-22T00:00:00.0,9582.7246,6762.9629,5052.7783,1710.1843,8001.4619,1257.0011,42.4266,1214.5745,231.5653,0.9816
2007-08-22T00:00:00.0/2007-08-23T00:00:00.0,9522.3965,6852.335,5376.667,1475.6678,8616.873,5762.2671,3856.1782,1906.0889,5660.5127,0.9719
2007-08-23T00:00:00.0/2007-08-24T00:00:00.0,9461.4072,6747.8525,5098.1406,1649.7119,8278.8486,3426.334,1285.6602,2140.6738,2647.4189,0.9781
2007-08-24T00:00:00.0/2007-08-25T00:00:00.0,9399.7783,6413.0659,4268.8115,2144.2539,6874.189,3673.3838,992.2753,2681.1086,1797.7239,0.9792
2007-08-25T00:00:00.0/2007-08-26T00:00:00.0,9337.5625,6282.6274,4078.8242,2203.8032,6482.9102,4957.3696,1670.9373,3286.4324,3046.7617,0.9799
2007-08-26T00:00:00.0/2007-08-27T00:00:00.0,9274.6865,6539.0776,4978.29,1560.7878,8062.3379,6539.0776,4978.29,1560.7878,8062.3379,0.9812
2007-08-27T00:00:00.0/2007-08-28T00:00:00.0,9211.252,6344.1978,4611.4604,1732.7369,7383.6182,6344.1978,4611.4604,1732.7369,7383.6182,0.9823
2007-08-28T00:00:00.0/2007-08-29T00:00:00.0,9147.2324,5947.7104,3641.0115,2306.699,5696.2817,5354.4209,2453.01,2901.4109,3875.5623,0.9781
2007-08-29T00:00:00.0/2007-08-30T00:00:00.0,9082.6787,5681.9917,3090.1572,2591.8342,4812.1924,4381.1602,1440.4203,2940.74,2186.8403,0.9736
2007-08-30T00:00:00.0/2007-08-31T00:00:00.0,9017.543,5784.5493,3426.5183,2358.031,5435.5249,4230.0859,1479.697,2750.3887,2755.4104,0.9802
2007-08-31T00:00:00.0/2007-09-01T00:00:00.0,8951.8623,6051.8379,4171.2207,1880.6174,6767.6113,2800.595,680.6901,2119.905,1427.9451,0.9809
2007-09-01T00:00:00.0/2007-09-02T00:00:00.0,8885.6201,6286.1333,4799.2935,1486.84,8008.4214,5649.4766,3165.4424,2484.0342,5763.1768,0.9823
2007-09-02T00:00:00.0/2007-09-03T00:00:00.0,8818.9004,6235.7178,4806.6641,1429.0537,8088.8032,5881.71,3889.2554,1992.4546,6475.998,0.9833
2007-09-03T00:00:00.0/2007-09-04T00:00:00.0,8751.7197,5884.6597,3948.1357,1936.524,6519.0283,5530.0088,3250.009,2279.9998,5279.6567,0.9424
2007-09-04T00:00:00.0/2007-09-05T00:00:00.0,8684.0225,6231.5176,4897.1421,1334.3755,8296.4072,5242.2397,3326.0505,1916.1895,5082.0435,0.9799
2007-09-05T00:00:00.0/2007-09-06T00:00:00.0,8615.8535,6662.2949,5827.71,834.5851,10383.2031,6411.2969,5362.6978,1048.599,9018.5078,0.9812
2007-09-06T00:00:00.0/2007-09-07T00:00:00.0,8547.2285,6392.833,5486.4316,906.4011,9751.3916,5350.998,3457.9285,1893.0696,6118.7061,0.9819
2007-09-07T00:00:00.0/2007-09-08T00:00:00.0,8478.1357,6275.7329,5294.4556,981.2774,9348.3047,6275.7329,5294.4556,981.2774,9348.3047,0.9781
2007-09-08T00:00:00.0/2007-09-09T00:00:00.0,8408.6592,5964.8975,4630.8701,1334.0273,8041.4727,5964.8975,4630.8701,1334.0273,8041.4727,0.9792
2007-09-09T00:00:00.0/2007-09-10T00:00:00.0,8338.8154,5826.8813,4354.6953,1472.186,7537.7173,5816.5391,4340.7256,1475.8136,7417.2339,0.9799
2007-09-10T00:00:00.0/2007-09-11T00:00:00.0,8268.5576,5773.6626,4258.2061,1515.4565,7363.6372,5706.9141,4173.4165,1533.4976,7073.6152,0.9809
2007-09-11T00:00:00.0/2007-09-12T00:00:00.0,8197.9307,5839.0806,4541.7085,1297.3724,7960.1465,5839.0806,4541.7085,1297.3724,7960.1465,0.9767
2007-09-12T00:00:00.0/2007-09-13T00:00:00.0,8126.9531,5966.5376,4939.4849,1027.0531,8904.3643,5966.5376,4939.4849,1027.0531,8904.3643,0.983
2007-09-13T00:00:00.0/2007-09-14T00:00:00.0,8055.6201,5833.6089,4671.2646,1162.3446,8401.4062,5833.6089,4671.2646,1162.3446,8401.4062,0.9792
2007-09-14T00:00:00.0/2007-09-15T00:00:00.0,7984.0127,5525.4253,4012.0046,1513.4205,7115.5107,5490.6699,3907.7834,1582.8865,6976.4536,0.9802
2007-09-15T00:00:00.0/2007-09-16T00:00:00.0,7912.1133,5293.7661,3516.5952,1777.1709,6155.4526,5022.4326,3011.1226,2011.3102,5168.5444,0.9812
2007-09-16T00:00:00.0/2007-09-17T00:00:00.0,7839.9414,5153.7534,3291.4065,1862.3472,5759.6211,5009.4214,3126.6873,1882.7338,5284.146,0.9823
2007-09-17T00:00:00.0/2007-09-18T00:00:00.0,7767.5161,5173.6372,3442.4312,1731.2061,6080.9619,4449.0239,2702.1125,1746.9114,4599.4878,0.9785
2007-09-18T00:00:00.0/2007-09-19T00:00:00.0,7694.8672,5238.3867,3714.0388,1524.3479,6692.6875,5238.3867,3714.0388,1524.3479,6692.6875,0.974
2007-09-19T00:00:00.0/2007-09-20T00:00:00.0,7622.0156,5507.8491,4381.1704,1126.6787,8129.9248,5120.7236,3637.1255,1483.5983,6517.3286,0.9802
2007-09-20T00:00:00.0/2007-09-21T00:00:00.0,7548.9697,5537.7505,4557.7783,979.9722,8620.9561,5537.7505,4557.7783,979.9722,8620.9561,0.9812
2007-09-21T00:00:00.0/2007-09-22T00:00:00.0,7475.7397,5418.2319,4366.0864,1052.1456,8242.377,5418.2319,4366.0864,1052.1456,8242.377,0.9823
2007-09-22T00:00:00.0/2007-09-23T00:00:00.0,7402.3647,5372.728,4359.3037,1013.4244,8300.416,5262.1055,4111.7988,1150.3065,7558.3037,0.9833
2007-09-23T00:00:00.0/2007-09-24T00:00:00.0,7328.8545,5237.709,4067.1414,1170.5676,7703.0229,5211.4658,4006.8911,1204.5746,7537.3096,0.9795
2007-09-24T00:00:00.0/2007-09-25T00:00:00.0,7255.2051,5205.5513,4079,1126.5513,7772.98,4902.061,3430.7212,1471.3397,5871.3994,0.9806
2007-09-25T00:00:00.0/2007-09-26T00:00:00.0,7181.4951,4893.1372,3406.9243,1486.2131,6400.5054,4874.8564,3384.1836,1490.6729,6289.0942,0.9816
2007-09-26T00:00:00.0/2007-09-27T00:00:00.0,7107.7085,4885.1929,3418.8574,1466.3354,6434.2856,1330.7655,47.9275,1282.838,130.107,0.9826
2007-09-27T00:00:00.0/2007-09-28T00:00:00.0,7033.9023,4888.7671,3489.793,1398.9741,6641.4209,1723.559,161.0228,1562.5363,366.8559,0.9781
2007-09-28T00:00:00.0/2007-09-29T00:00:00.0,6960.0288,4945.1597,3823.4099,1121.7498,7469.4268,4512.6504,3138.606,1374.0446,5786.6421,0.9792
2007-09-29T00:00:00.0/2007-09-30T00:00:00.0,6886.1172,4849.5269,3682.97,1166.557,7212.9326,4167.0303,2748.1482,1418.882,5008.7222,0.9809
2007-09-30T00:00:00.0/2007-10-01T00:00:00.0,6812.2441,4644.4888,3333.396,1311.0929,6509.8232,2414.3958,900.5381,1513.8575,2024.5667,0.9816
2007-10-01T00:00:00.0/2007-10-02T00:00:00.0,6738.3955,4425.7231,2866.1367,1559.5865,5523.4238,3973.6348,2183.5449,1790.0897,3924.2175,0.9826
2007-10-02T00:00:00.0/2007-10-03T00:00:00.0,6664.5923,4478.9272,3124.0208,1354.9064,6137.3271,4459.6802,3104.9795,1354.7006,6013.1025,0.9785
2007-10-03T00:00:00.0/2007-10-04T00:00:00.0,6590.8271,4480.4883,3251.2881,1229.2004,6513.8906,4419.812,3134.2451,1285.5668,6189.228,0.9799
2007-10-04T00:00:00.0/2007-10-05T00:00:00.0,6517.1958,3884.0764,1970.4918,1913.5846,3756.6096,2564.4824,453.9615,2110.521,851.9437,0.9809
2007-10-05T00:00:00.0/2007-10-06T00:00:00.0,6443.7183000000005,3849.866,1975.5122,1874.3538,3785.7039,3755.6011,1925.8674,1829.7335,3568.7915,0.9816
2007-10-06T00:00:00.0/2007-10-07T00:00:00.0,6370.3442,4147.7373,2686.2737,1461.4633,5371.1611,3901.6311,2418.3943,1483.2369,4601.3564,0.9774
2007-10-07T00:00:00.0/2007-10-08T00:00:00.0,6297.0977,4491.7109,3535.3596,956.3511,7420.1865,4472.3037,3508.5913,963.7123,7222.7119,0.9788
2007-10-08T00:00:00.0/2007-10-09T00:00:00.0,6224.0815,4477.0913,3545.7913,931.3003,7522.3208,4477.0913,3545.7913,931.3003,7522.3208,0.9799
2007-10-09T00:00:00.0/2007-10-10T00:00:00.0,6151.2715,4385.0444,3392.5029,992.5413,7238.7515,3475.158,1268.7753,2206.3826,2776.9824,0.9809
2007-10-10T00:00:00.0/2007-10-11T00:00:00.0,6078.7266,4173.6387,2920.8997,1252.7391,6156.9521,3610.2966,1702.8142,1907.4824,3626.2625,0.9816
2007-10-11T00:00:00.0/2007-10-12T00:00:00.0,6006.3892,4117.9707,2897.5422,1220.4285,6167.4062,3652.946,2065.0986,1587.8474,4533.4829,0.9726
2007-10-12T00:00:00.0/2007-10-13T00:00:00.0,5934.3779,4137.3936,3171.1267,966.267,6903.8892,3902.4729,2614.4746,1287.9983,5701.2007,0.9736
2007-10-13T00:00:00.0/2007-10-14T00:00:00.0,5862.6714,3939.7737,2748.7197,1191.0538,5899.6504,3907.4895,2712.1431,1195.3466,5682.9932,0.9799
2007-10-14T00:00:00.0/2007-10-15T00:00:00.0,5791.2944,4047.2212,3098.6348,948.5864,6854.1309,4047.2212,3098.6348,948.5864,6854.1309,0.9753
2007-10-15T00:00:00.0/2007-10-16T00:00:00.0,5720.2998,4189.8872,3462.0254,727.8615,7856.8887,4187.5308000000005,3460.5505,726.9804,7850.3457,0.924
2007-10-16T00:00:00.0/2007-10-17T00:00:00.0,5649.6938,4062.4873,3201.3625,861.1249,7249.1514,4062.4873,3201.3625,861.1249,7249.1514,0.9622
2007-10-17T00:00:00.0/2007-10-18T00:00:00.0,5579.4907,3796.9299,2641.4138,1155.516,5872.0444,3339.8784,1646.5067,1693.3718,3859.6116,0.9788
2007-10-18T00:00:00.0/2007-10-19T00:00:00.0,5509.6919,3444.0413,1976.2993,1467.7421,4323.7373,2953.5427,1393.9722,1559.5704,2968.6682,0.9802
2007-10-19T00:00:00.0/2007-10-20T00:00:00.0,5440.4424,3895.3623,3067.9277,827.4346,7092.334,3232.6218,2308.6108,924.0109,4926.0957,0.9809
2007-10-20T00:00:00.0/2007-10-21T00:00:00.0,5371.6333,3875.1514,3071.8743,803.2772,7190.2656,3343.6282,2287.3145,1056.3137,4992.3291,0.9819
2007-10-21T00:00:00.0/2007-10-22T00:00:00.0,5303.291,3916.3884,3296.6167,619.7717,7934.7144,3805.908,3012.9404,792.9675,7356.6064,0.9573
2007-10-22T00:00:00.0/2007-10-23T00:00:00.0,5235.5771,3776.9697,3184.168,592.8018,7753.4561,1576.6366,141.0294,1435.6073,388.2831,0.9788
2007-10-23T00:00:00.0/2007-10-24T00:00:00.0,5168.3735,3616.2651,2883.5173,732.7478,6972.6582,1992.9722,352.7823,1640.1899,1406.0659,0.9795
2007-10-24T00:00:00.0/2007-10-25T00:00:00.0,5101.7495,3487.8013,2608.6838,879.1172,6190.0928,766.7264,8.7329,757.9935,78.3375,0.9802
2007-10-25T00:00:00.0/2007-10-26T00:00:00.0,5035.7466,3408.459,2498.9961,909.4628,6039.7935,1092.4764,44.9769,1047.4995,249.6229,0.9611
2007-10-26T00:00:00.0/2007-10-27T00:00:00.0,4970.3516,3240.0354,2148.0845,1091.9507,5173.2251,535.9278,1.603,534.3248,15.895,0.9778
2007-10-27T00:00:00.0/2007-10-28T00:00:00.0,4905.623,2968.6431,1593.2622,1375.3807,3739.8083,1268.6536,78.2918,1190.3618,240.1524,0.9788
2007-10-28T00:00:00.0/2007-10-29T00:00:00.0,4841.5615,3118.4006,2014.8923,1103.5083,4880.4531,1673.5367,326.7924,1346.7443,996.4708,0.9799
2007-10-29T00:00:00.0/2007-10-30T00:00:00.0,4778.2275,3165.2786,2199.4761,965.8026,5431.2729,1786.928,382.7446,1404.1835,1106.0135,0.9806
2007-10-30T00:00:00.0/2007-10-31T00:00:00.0,4715.5474,3026.2571,1989.4283,1036.8286,4922.8252,419.2645,0.5261,418.7384,8.7512,0.9819
2007-10-31T00:00:00.0/2007-11-01T00:00:00.0,4653.6797,3067.1758,2172.9148,894.2608,5483.3921,2196.8115,1020.1397,1176.6719,2581.3799,0.9722
2007-11-01T00:00:00.0/2007-11-02T00:00:00.0,4592.4907,3294.0715,2697.3506,596.7209,7121.2324,3268.3154,2655.9097,612.4057,6848.8525,0.9736
2007-11-02T00:00:00.0/2007-11-03T00:00:00.0,4532.1826,3247.0098,2709.9385,537.0713,7239.0396,3100.9067,2330.3687,770.5381,6479.2476,0.9792
2007-11-03T00:00:00.0/2007-11-04T00:00:00.0,4472.6631,3157.6208,2601.3953,556.2256,7006.1387,3157.6208,2601.3953,556.2256,7006.1387,0.9795
2007-11-04T00:00:00.0/2007-11-05T00:00:00.0,4413.915,3038.8494,2399.9385,638.9111,6468.7622,2908.7058,2131.884,776.8216,5522.3237,0.9764
2007-11-05T00:00:00.0/2007-11-06T00:00:00.0,4356.0942,2965.189,2220.6047,744.5842,5964.6592,2653.8831,1767.5087,886.3744,4328.7822,0.9771
