# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2013-04-30T00:00:00.0/2013-05-01T00:00:00.0,10237.6465,5713.623,2201.8762,3511.7468,3266.1843,3358.5178,800.8912,2557.6267,1181.5898,0.9799
2013-05-01T00:00:00.0/2013-05-02T00:00:00.0,10289.3652,5963.7056,2735.8333,3227.8723,3778.9409,4616.6396,1588.2977,3028.342,2108.7952,0.9785
2013-05-02T00:00:00.0/2013-05-03T00:00:00.0,10340.2354,5752.4331,2273.6309,3478.802,3248.1094,1479.4318,132.2061,1347.2257,270.2494,0.9774
2013-05-03T00:00:00.0/2013-05-04T00:00:00.0,10390.21,6802.8066,4135.9058000000005,2666.9009,6034.6982,6761.0117,4087.3943,2673.6174,5895.9653,0.9767
2013-05-04T00:00:00.0/2013-05-05T00:00:00.0,10439.2979,6902.1855,4377.7622,2524.4233,6427.4985,3803.749,1518.8513,2284.8977,2322.7844,0.976
2013-05-05T00:00:00.0/2013-05-06T00:00:00.0,10487.54,6984.6182,4578.8032,2405.8145,6710.0386,1756.1195,33.7886,1722.3309,71.1956,0.975
2013-05-06T00:00:00.0/2013-05-07T00:00:00.0,10534.8496,6822.7002,4033.4248,2789.2756,5911.1973,2230.8037,153.6375,2077.1663,233.7571,0.9795
2013-05-07T00:00:00.0/2013-05-08T00:00:00.0,10581.2822,7325.2783,5232.7114,2092.5669,7771.8804,3493.1472,803.9149,2689.2324,1119.0095,0.9785
2013-05-08T00:00:00.0/2013-05-09T00:00:00.0,10626.8057,7442.9219,5457.7065,1985.215,8218.1729,6031.2529,3611.6345,2419.6184,5599.8403,0.9774
2013-05-09T00:00:00.0/2013-05-10T00:00:00.0,10671.373,7675.7866,5975.082,1700.7045,9112.4873,7599.0278,5801.4038,1797.6238,8858.9893,0.9771
2013-05-10T00:00:00.0/2013-05-11T00:00:00.0,10714.998,7588.4062,5959.6558000000005,1628.7502,9005.0439,2280.6597,237.0886,2043.5712,639.7039,0.9812
2013-05-11T00:00:00.0/2013-05-12T00:00:00.0,10757.6729,7733.3037,6093.5938,1639.7098,9302.3125,5168.7495,2851.2935,2317.4561,4049.8389,0.9806
2013-05-12T00:00:00.0/2013-05-13T00:00:00.0,10799.3896,7890.1401,6496.4204,1393.7197,9904.4609,6361.0342,4218.3848,2142.6492,6184.8862,0.9799
2013-05-13T00:00:00.0/2013-05-14T00:00:00.0,10840.1768,8140.7607,6822.7549,1318.0057,10431.3408,7927.522,6582.1289,1345.3933,9597.5078,0.9788
2013-05-14T00:00:00.0/2013-05-15T00:00:00.0,10879.96,8311.2646,7424.7153,886.5497,11704.2461,8311.2646,7424.7153,886.5497,11704.2461,0.9781
2013-05-15T00:00:00.0/2013-05-16T00:00:00.0,10918.792,7963.0454,6483.4727,1479.573,9822.8213,5510.2915,2575.5188,2934.7725,3962.865,0.9771
2013-05-16T00:00:00.0/2013-05-17T00:00:00.0,10956.6055,6743.9253,3480.2581,3263.667,4934.9409,2428.8943,526.7683,1902.126,839.9003,0.9764
2013-05-17T00:00:00.0/2013-05-18T00:00:00.0,10993.4189,7682.7158,5687.813,1994.9031,8419.0234,2878.9373,704.6589,2174.2783,1561.8129,0.9757
2013-05-18T00:00:00.0/2013-05-19T00:00:00.0,11029.2266,7973.9351,6347.6421,1626.2933,9453.9092,7537.8491,5325.2837,2212.5652,8097.1113,0.975
2013-05-19T00:00:00.0/2013-05-20T00:00:00.0,11064.0205,7817.1528,5757.8911,2059.2617,8507.7119,6265.5737,4431.6245,1833.9492,6254.7588,0.9743
2013-05-20T00:00:00.0/2013-05-21T00:00:00.0,11097.7949,8224.8145,6682.3223,1542.4916,10151.6885,6167.2676,3727.2971,2439.9705,6364.0962,0.9792
2013-05-21T00:00:00.0/2013-05-22T00:00:00.0,11130.543,8204.749,6683.0244,1521.7252,10098.1592,3252.4441,557.3253,2695.1189,1430.2024,0.9781
2013-05-22T00:00:00.0/2013-05-23T00:00:00.0,11162.2441,7944.627,5946.5347,1998.0922,8608.8574,7225.23,4681.7759,2543.4541,6548.4438,0.9774
2013-05-23T00:00:00.0/2013-05-24T00:00:00.0,11192.8984,8209.9229,6862.1265,1347.7968,10174.749,4780.5269,2433.5686,2346.9585,4152.4106,0.9771
2013-05-24T00:00:00.0/2013-05-25T00:00:00.0,11222.5381,8162.6475,6379.4136,1783.2341,9559.3438,5526.335,2872.4866,2653.8481,4379.5288,0.9764
2013-05-25T00:00:00.0/2013-05-26T00:00:00.0,11251.127,8264.708,6521.0083,1743.7001,9854.1357,3186.0349,914.2501,2271.7849,2112.1155,0.9809
2013-05-26T00:00:00.0/2013-05-27T00:00:00.0,11278.6572,8324.0322,6780.0938,1543.939,10099.8691,6045.2812,3970.9871,2074.2939,5428.0132,0.9802
2013-05-27T00:00:00.0/2013-05-28T00:00:00.0,11305.0996,8540.2734,7385.8857,1154.3875,11265.7588,8446.8252,7167.7324,1279.0927,10712.5713,0.9799
2013-05-28T00:00:00.0/2013-05-29T00:00:00.0,11330.4834,7589.3218,4876.0068,2713.3152,6964.6782,2958.1543,286.7998,2671.3545,393.9534,0.9795
2013-05-29T00:00:00.0/2013-05-30T00:00:00.0,11354.8242,8416.1279,6999.8267,1416.3009,10480.4121,4066.0725,1125.9679,2940.1045,2255.0986,0.9788
2013-05-30T00:00:00.0/2013-05-31T00:00:00.0,11378.0645,8491.3652,6808.7974,1682.5685,10105.9551,5981.8115,3007.1184,2974.6934,4907.4844,0.9785
2013-05-31T00:00:00.0/2013-06-01T00:00:00.0,11400.2539,8425.373,6973.5273,1451.8453,10395.6455,4659.29,1808.7373,2850.5525,2521.9441,0.9778
2013-06-01T00:00:00.0/2013-06-02T00:00:00.0,11421.3242,8420.9014,7082.0605,1338.8409,10649.4902,6573.1997,4577.2656,1995.934,5827.5005,0.9778
2013-06-02T00:00:00.0/2013-06-03T00:00:00.0,11441.3379,8318.9004,6973.0337,1345.8665,10408.1631,8040.6802,6386.3521,1654.3279,8945.5137,0.9767
2013-06-03T00:00:00.0/2013-06-04T00:00:00.0,11460.1953,8565.1826,7519.8809,1045.3015,11431.5293,6144.0532,3386.1099,2757.9434,6098.4961,0.9767
2013-06-04T00:00:00.0/2013-06-05T00:00:00.0,11478.0225,8318.4697,6813.9512,1504.5188,10155.248,7233.3931,4476.0977,2757.2952,6996.7363,0.976
2013-06-05T00:00:00.0/2013-06-06T00:00:00.0,11494.7148,8184.3325,6441.04,1743.2922,9462.832,8057.7217,6051.3677,2006.3542,9028.0928,0.9757
2013-06-06T00:00:00.0/2013-06-07T00:00:00.0,11510.2891,8063.1621,6084.9829,1978.1788,8894.2227,7142.7939,4678.5913,2464.2024,6160.5464,0.9753
2013-06-07T00:00:00.0/2013-06-08T00:00:00.0,11524.7725,8325.9746,6745.8696,1580.1047,9972.6621,8325.9746,6745.8696,1580.1047,9972.6621,0.975
2013-06-08T00:00:00.0/2013-06-09T00:00:00.0,11538.1377,8320.9492,6690.6245,1630.3252,9933.958,7935.2998,5772.6699,2162.6301,8246.7031,0.9747
2013-06-09T00:00:00.0/2013-06-10T00:00:00.0,11550.3477,7802.2046,5260.5244,2541.6804,7504.0654,3536.1055,1202.719,2333.3865,2324.9983,0.9747
2013-06-10T00:00:00.0/2013-06-11T00:00:00.0,11561.4785,8401.3594,6802.2485,1599.111,10086.3984,5461.8452,2185.3384,3276.5068,3901.1243,0.9743
2013-06-11T00:00:00.0/2013-06-12T00:00:00.0,11571.5117,8318.9541,6692.0786,1626.8754,9938.2646,8200.832,6483.5542,1717.2777,9652.4727,0.9736
2013-06-12T00:00:00.0/2013-06-13T00:00:00.0,11580.374,8300.2529,6559.7817,1740.4711,9672.8223,8300.2529,6559.7817,1740.4711,9672.8223,0.9736
2013-06-13T00:00:00.0/2013-06-14T00:00:00.0,11588.1328,8689.082,7439.7822,1249.2994,11165.3457,8679.2852,7426.4062,1252.8792,11051.2832,0.9681
2013-06-14T00:00:00.0/2013-06-15T00:00:00.0,11594.7451,8438.4824,7018.8589,1419.6237,10486.5352,8391.9697,6897.0078,1494.9622,10354.4912,0.9733
2013-06-15T00:00:00.0/2013-06-16T00:00:00.0,11600.2207,8342.749,6928.3994,1414.3492,10320.3447,8274.708,6762.6255,1512.0818,10063.5986,0.9785
2013-06-16T00:00:00.0/2013-06-17T00:00:00.0,11604.6113,8245.1738,6608.0376,1637.1361,9695.4629,8245.1738,6608.0376,1637.1361,9695.4629,0.9781
2013-06-17T00:00:00.0/2013-06-18T00:00:00.0,11607.8408,8353.8652,6944.8789,1408.9861,10320.9658,8353.8652,6944.8789,1408.9861,10320.9658,0.9781
2013-06-18T00:00:00.0/2013-06-19T00:00:00.0,11609.9678,8239.0215,6600.3979,1638.6237,9674.2607,8239.0215,6600.3979,1638.6237,9674.2607,0.9778
2013-06-19T00:00:00.0/2013-06-20T00:00:00.0,11610.9512,8365.8721,6935.9673,1429.9045,10304.3389,6506.0132,4178.7949,2327.218,6522.21,0.9778
2013-06-20T00:00:00.0/2013-06-21T00:00:00.0,11610.7793,8195.5654,6360.4419,1835.1237,9238.7129,8195.5654,6360.4419,1835.1237,9238.7129,0.9781
2013-06-21T00:00:00.0/2013-06-22T00:00:00.0,11609.5039,8398.6729,6841.4121,1557.2612,9917.5225,7677.8149,5607.2554,2070.5593,8303.2598,0.9781
2013-06-22T00:00:00.0/2013-06-23T00:00:00.0,11607.1143,8644.501,7546.5933000000005,1097.9076,11331.748,6580.854,3843.228,2737.626,6121.4512,0.9781
2013-06-23T00:00:00.0/2013-06-24T00:00:00.0,11603.6348,8390.2227,6860.5078,1529.7155,10161.8936,8390.2227,6860.5078,1529.7155,10161.8936,0.9781
2013-06-24T00:00:00.0/2013-06-25T00:00:00.0,11598.9805,8358.6611,6817.7729,1540.8882,10157.9824,4979.2212,3143.012,1836.2091,4523.4536,0.9576
2013-06-25T00:00:00.0/2013-06-26T00:00:00.0,11593.2471,8619.5889,7472.5127,1147.0764,11223.168,7110.6816,5523.5488,1587.1327000000001,7799.8682,0.9785
2013-06-26T00:00:00.0/2013-06-27T00:00:00.0,11586.3926,8380.0381,6795.936,1584.1016,10067.8936,2741.614,349.4856,2392.1284,773.7864,0.9785
2013-06-27T00:00:00.0/2013-06-28T00:00:00.0,11578.3984,8222.7246,6334.147,1888.5775,9081.793,5983.5493,3062.9539,2920.5955,4663.5044,0.9788
2013-06-28T00:00:00.0/2013-06-29T00:00:00.0,11569.3291,7856.8291,5468.0713,2388.7576,7766.9082,2281.4861,226.3292,2055.157,636.6234,0.9788
2013-06-29T00:00:00.0/2013-06-30T00:00:00.0,11559.1172,8351.1484,6690.6807,1660.4673,9867.3418,7979.6304,5918.1631,2061.4673,8271.0352,0.974
2013-06-30T00:00:00.0/2013-07-01T00:00:00.0,11547.8418,8196.5967,6461.0742,1735.5221,9437.9209,8196.5967,6461.0742,1735.5221,9437.9209,0.974
2013-07-01T00:00:00.0/2013-07-02T00:00:00.0,11535.4033,8278.1787,6735.9229,1542.2556,9946.2861,7560.9873,5616.3945,1944.593,8424.9521,0.9743
2013-07-02T00:00:00.0/2013-07-03T00:00:00.0,11521.9414,8249.4629,6683.5874,1565.8756,9883.6816,8235.2471,6658.8286,1576.4182,9837.1992,0.9743
2013-07-03T00:00:00.0/2013-07-04T00:00:00.0,11507.3516,8377.9297,7088.8901,1289.0393,10572.7725,7213.9556,4639.8057,2574.1497,6493.4214,0.9747
2013-07-04T00:00:00.0/2013-07-05T00:00:00.0,11491.7041,8009.271,6185.6782,1823.5929,9009.3262,4476.0249,2658.7944,1817.2306,4204.9907,0.9747
2013-07-05T00:00:00.0/2013-07-06T00:00:00.0,11474.9199,8254.5947,6777.4536,1477.141,10092.9229,8254.5947,6777.4536,1477.141,10092.9229,0.9753
2013-07-06T00:00:00.0/2013-07-07T00:00:00.0,11457.0898,7849.4912,5766.6143,2082.8767,8336.7578,7849.4912,5766.6143,2082.8767,8336.7578,0.9757
2013-07-07T00:00:00.0/2013-07-08T00:00:00.0,11438.2207,7870.1885,5691.0649,2179.1233,8259.4326,7778.1323,5447.5547,2330.5774,7936.3667,0.9757
2013-07-08T00:00:00.0/2013-07-09T00:00:00.0,11418.2295,7749.0151,5425.8066,2323.2087,7815.6997,7588.4648,5052.2954,2536.1699,7226.2183000000005,0.9764
2013-07-09T00:00:00.0/2013-07-10T00:00:00.0,11397.209,7845.7134,5722.5063,2123.207,8345.1025,7845.7134,5722.5063,2123.207,8345.1025,0.9663
2013-07-10T00:00:00.0/2013-07-11T00:00:00.0,11375.1299,7823.0474,5713.9297,2109.1174,8290.042,7816.5845,5703.4116,2113.1726,8249.7715,0.9771
2013-07-11T00:00:00.0/2013-07-12T00:00:00.0,11352.0225,7371.5059,4639.9424,2731.5637,6583.5059,4403.7573,1764.4989,2639.2585,2436.2454,0.9774
2013-07-12T00:00:00.0/2013-07-13T00:00:00.0,11327.8408,7431.4609,5024.1885,2407.2725,7155.9531,5741.0542,3557.9858,2183.0684,4769.0054,0.9781
2013-07-13T00:00:00.0/2013-07-14T00:00:00.0,11302.6582,7296.3164,4817.0962,2479.2205,6845.3296,4996.1113,2026.4427,2969.6687,3084.3423,0.9733
2013-07-14T00:00:00.0/2013-07-15T00:00:00.0,11276.4248,7148.2915,4584.1982,2564.0933,6535.7451,7148.2915,4584.1982,2564.0933,6535.7451,0.9792
2013-07-15T00:00:00.0/2013-07-16T00:00:00.0,11249.168,7543.002,5504.1284,2038.8734,7965.8198,7543.002,5504.1284,2038.8734,7965.8198,0.9799
2013-07-16T00:00:00.0/2013-07-17T00:00:00.0,11220.9717,7478.1108,5367.8931,2110.218,7750.7339,7478.1108,5367.8931,2110.218,7750.7339,0.9799
2013-07-17T00:00:00.0/2013-07-18T00:00:00.0,11191.7207,7855.6084,6180.8857,1674.7228,9119.0293,7855.6084,6180.8857,1674.7228,9119.0293,0.9806
2013-07-18T00:00:00.0/2013-07-19T00:00:00.0,11161.4727,8063.6104,6717.5317,1346.0781,10089.6953,8013.6987,6634.8779,1378.8207,9806.7451,0.9812
2013-07-19T00:00:00.0/2013-07-20T00:00:00.0,11130.2373,7381.5483,5067.1636,2314.385,7312.9199,7381.5483,5067.1636,2314.385,7312.9199,0.9819
2013-07-20T00:00:00.0/2013-07-21T00:00:00.0,11098.0557,7355.1016,4993.689,2361.4128,7224.4263,7286.1201,4807.1401,2478.98,7015.4209,0.9771
2013-07-21T00:00:00.0/2013-07-22T00:00:00.0,11064.874,7531.1885,5473.8838,2057.3042,8023.4541,6455.3726,4333.5371,2121.8354,6162.3315,0.9781
2013-07-22T00:00:00.0/2013-07-23T00:00:00.0,11030.7354,8194.5234,7131.438,1063.0852,10985.9082,8194.5234,7131.438,1063.0852,10985.9082,0.9785
2013-07-23T00:00:00.0/2013-07-24T00:00:00.0,10995.6416,8293.8613,7375.895,917.9661,11448.875,8293.8613,7375.895,917.9661,11448.875,0.9792
2013-07-24T00:00:00.0/2013-07-25T00:00:00.0,10959.6016,7625.1055,5878.9971,1746.1083,8743.2871,6389.3447,4477.2329,1912.1115,6668.0972,0.9799
2013-07-25T00:00:00.0/2013-07-26T00:00:00.0,10922.6221,7438.0869,5415.6646,2022.4221,7976.8784,7438.0869,5415.6646,2022.4221,7976.8784,0.9753
2013-07-26T00:00:00.0/2013-07-27T00:00:00.0,10884.7119,7627.0288,6007.8203,1619.2081,8999.1035,7396.1108,5604.8125,1791.2982,8253.833,0.976
2013-07-27T00:00:00.0/2013-07-28T00:00:00.0,10845.8779,7573.812,5891.0522,1682.7601,8835.5918,7573.812,5891.0522,1682.7601,8835.5918,0.9767
2013-07-28T00:00:00.0/2013-07-29T00:00:00.0,10806.1289,7573.0659,5743.25,1829.8158,8634.4375,7573.0659,5743.25,1829.8158,8634.4375,0.9774
2013-07-29T00:00:00.0/2013-07-30T00:00:00.0,10765.4727,6993.5234,4340.2339,2653.2896,6497.9097,3063.084,780.3732,2282.7107,1534.1646,0.9677
2013-07-30T00:00:00.0/2013-07-31T00:00:00.0,10723.8906,7830.2725,6571.6191,1258.653,10141.0254,7830.2725,6571.6191,1258.653,10141.0254,0.9792
2013-07-31T00:00:00.0/2013-08-01T00:00:00.0,10681.4521,7876.23,6812.1523,1064.0779,10619.3389,7876.23,6812.1523,1064.0779,10619.3389,0.9802
2013-08-01T00:00:00.0/2013-08-02T00:00:00.0,10638.1328,7891.939,6895.6382,996.301,10853.7686,7891.939,6895.6382,996.301,10853.7686,0.9753
2013-08-02T00:00:00.0/2013-08-03T00:00:00.0,10593.9395,7947.8652,7104.5342,843.3311,11322.4277,7947.8652,7104.5342,843.3311,11322.4277,0.9812
2013-08-03T00:00:00.0/2013-08-04T00:00:00.0,10548.8516,7821.7832,6730.0127,1091.7709,10537.2988,7821.7832,6730.0127,1091.7709,10537.2988,0.9823
2013-08-04T00:00:00.0/2013-08-05T00:00:00.0,10502.9248,7560.7524,6011.5493,1549.2031,9153.6523,7471.0044,5779.73,1691.2747,8881.5264,0.9833
2013-08-05T00:00:00.0/2013-08-06T00:00:00.0,10456.1885,7243.5933000000005,5369.4507,1874.1427,8042.9429,7193.5161,5288.8086,1904.7079,7802.0044,0.9788
2013-08-06T00:00:00.0/2013-08-07T00:00:00.0,10408.6152,7226.0225,5460.0981,1765.9242,8238.8193,7226.0225,5460.0981,1765.9242,8238.8193,0.9795
2013-08-07T00:00:00.0/2013-08-08T00:00:00.0,10360.1953,7138.3633,5099.0713,2039.2921,7604.6221,7138.3633,5099.0713,2039.2921,7604.6221,0.9806
2013-08-08T00:00:00.0/2013-08-09T00:00:00.0,10311.001,7302.3745,5600.4404,1701.9342,8517.877,5626.5039,3072.3499,2554.1543,4588.2676,0.976
2013-08-09T00:00:00.0/2013-08-10T00:00:00.0,10261,6691.3501,4239.1899,2452.1602,6235.6553,4469.0845,1040.2456,3428.8389,1457.1587,0.9767
2013-08-10T00:00:00.0/2013-08-11T00:00:00.0,10210.1934,6834.0229,4621.1196,2212.9036,6955.2671,5425.1084,2921.7732,2503.3352,4633.2783,0.9778
2013-08-11T00:00:00.0/2013-08-12T00:00:00.0,10158.6348,7370.6538,6108.3052,1262.3488,9619.5664,7370.6538,6108.3052,1262.3488,9619.5664,0.9785
2013-08-12T00:00:00.0/2013-08-13T00:00:00.0,10106.2529,7439.5752,6376.2148,1063.3604,10167.5215,7439.5752,6376.2148,1063.3604,10167.5215,0.9799
2013-08-13T00:00:00.0/2013-08-14T00:00:00.0,10053.1885,7296.3462,6171.3398,1125.0063,9807.1611,7265.5693,6102.647,1162.9225,9707.6113,0.9806
2013-08-14T00:00:00.0/2013-08-15T00:00:00.0,9999.3516,6870.4058000000005,5072.1802,1798.2258,7864.0439,5200.5317,2372.7283,2827.8032,3976.6753,0.9764
2013-08-15T00:00:00.0/2013-08-16T00:00:00.0,9944.8154,7030.3047,5535.2905,1495.0142,8688.8652,6767.9829,5109.5596,1658.4235,7948.1069,0.9823
2013-08-16T00:00:00.0/2013-08-17T00:00:00.0,9889.5312,7274.9683000000005,6138.3369,1136.6316,9852.2275,7274.9683000000005,6138.3369,1136.6316,9852.2275,0.9833
2013-08-17T00:00:00.0/2013-08-18T00:00:00.0,9833.5664,7211.1353,6076.9092,1134.2262,9788.4951,7211.1353,6076.9092,1134.2262,9788.4951,0.9844
2013-08-18T00:00:00.0/2013-08-19T00:00:00.0,9776.8809,7025.543,5792.9224,1232.6205,9294.5361,7025.543,5792.9224,1232.6205,9294.5361,0.9122
2013-08-19T00:00:00.0/2013-08-20T00:00:00.0,9719.499,7023.0679,5892.0063,1131.0614,9513.5146,7008.7373,5860.916,1147.8215,9422.1406,0.9757
2013-08-20T00:00:00.0/2013-08-21T00:00:00.0,9661.4561,6536.9146,4611.5981,1925.316,7201.7896,914.7607,28.6837,886.077,171.7808,0.9767
2013-08-21T00:00:00.0/2013-08-22T00:00:00.0,9602.749,6573.8789,4757.252,1816.6268,7456.8535,6169.1694,3979.49,2189.6792,6341.8462,0.9778
2013-08-22T00:00:00.0/2013-08-23T00:00:00.0,9543.4189,6653.6211,4990.1943,1663.4268,7946.6416,6653.6211,4990.1943,1663.4268,7946.6416,0.9785
2013-08-23T00:00:00.0/2013-08-24T00:00:00.0,9483.4238,6634.2866,5060.8691,1573.4174,8085.4482,5830.5889,3039.2852,2791.3035,5125.8232,0.9795
2013-08-24T00:00:00.0/2013-08-25T00:00:00.0,9422.791,6372.3306,4514.7222,1857.6085,7137.8296,6030.6548,3917.8228,2112.832,6012.2056,0.9806
2013-08-25T00:00:00.0/2013-08-26T00:00:00.0,9361.5713,6454.5249,4875.9824,1578.542,7700.3511,5534.6562,3294.4751,2240.1812,5214.4155,0.9812
2013-08-26T00:00:00.0/2013-08-27T00:00:00.0,9299.7207,6472.7856,4878.6768,1594.1088,7835.8345,5766.71,3414.8779,2351.8318,5379.6509,0.9823
2013-08-27T00:00:00.0/2013-08-28T00:00:00.0,9237.2695,6329.2881,4612.1182,1717.17,7448.1807,4652.8433000000005,2401.4285,2251.4146,4035.605,0.9833
2013-08-28T00:00:00.0/2013-08-29T00:00:00.0,9174.2031,6328.5977,4712.3638,1616.234,7623.8154,5198.5415,3262.9575,1935.5836,5060.3335,0.9847
2013-08-29T00:00:00.0/2013-08-30T00:00:00.0,9110.6494,6537.146,5428.1577,1108.9885,9094.2529,6534.2397,5425.7969,1108.4432,9086.3027,0.9802
2013-08-30T00:00:00.0/2013-08-31T00:00:00.0,9046.5059,6431.4541,5149.7231,1281.7307,8613.2129,6431.4541,5149.7231,1281.7307,8613.2129,0.9816
2013-08-31T00:00:00.0/2013-09-01T00:00:00.0,8981.8174,6496.0928,5331.916,1164.1768,8981.3242,6496.0928,5331.916,1164.1768,8981.3242,0.9823
2013-09-01T00:00:00.0/2013-09-02T00:00:00.0,8916.5996,6137.3345,4511.2715,1626.0629,7459.3481,6137.3345,4511.2715,1626.0629,7459.3481,0.9781
2013-09-02T00:00:00.0/2013-09-03T00:00:00.0,8850.9131,6125.666,4670.6504,1455.0156,7800.5444,5401.8945,3147.738,2254.1562,5547.8911,0.9788
2013-09-03T00:00:00.0/2013-09-04T00:00:00.0,8784.6982,6335.1572,5354.9175,980.2397,9222.4697,6335.1572,5354.9175,980.2397,9222.4697,0.9799
2013-09-04T00:00:00.0/2013-09-05T00:00:00.0,8717.9668,6340.7236,5464.9927,875.7307,9507.582,6340.7236,5464.9927,875.7307,9507.582,0.9812
2013-09-05T00:00:00.0/2013-09-06T00:00:00.0,8650.8125,6299.2783,5478.7095,820.5692,9598.5391,6299.2783,5478.7095,820.5692,9598.5391,0.9823
2013-09-06T00:00:00.0/2013-09-07T00:00:00.0,8583.2109,6081.7505,4967.811,1113.9396,8573.6133,6081.7505,4967.811,1113.9396,8573.6133,0.9833
2013-09-07T00:00:00.0/2013-09-08T00:00:00.0,8515.2246,6051.4512,5040.5679,1010.8834,8775.9629,6048.498,5036.0342,1012.4637,8746.8418,0.984
2013-09-08T00:00:00.0/2013-09-09T00:00:00.0,8446.791,5566.3921,3795.6128,1770.7795,6333.082,3113.0957,1090.4384,2022.6573,2240.3218,0.9851
2013-09-09T00:00:00.0/2013-09-10T00:00:00.0,8377.96,5870.1787,4600.8672,1269.3115,7918.8369,4740.3999,2841.2178,1899.1821,5095.4136,0.9809
2013-09-10T00:00:00.0/2013-09-11T00:00:00.0,8308.75,5955.8208,4911.2329,1044.5876,8654.749,4717.7012,2983.334,1734.3671,4922.9697,0.9819
2013-09-11T00:00:00.0/2013-09-12T00:00:00.0,8239.1797,5807.8716,4564.9722,1242.8995,7997.4321,3699.325,1687.4133,2011.9116,3456.5671,0.9778
2013-09-12T00:00:00.0/2013-09-13T00:00:00.0,8169.2744,5814.2554,4695.6821,1118.5735,8359.2471,5681.0054,4404.5552,1276.4506,7817.186,0.9792
2013-09-13T00:00:00.0/2013-09-14T00:00:00.0,8099.0552,5863.6025,4885.6328,977.9695,8778.416,5863.6025,4885.6328,977.9695,8778.416,0.9799
2013-09-14T00:00:00.0/2013-09-15T00:00:00.0,8028.5278,5808.9644,4917.9888,890.9756,8896.123,5760.7432,4798.8667,961.8767,8512.917,0.9757
2013-09-15T00:00:00.0/2013-09-16T00:00:00.0,7957.71,5730.2148,4911.9941,818.2208,9008.624,3184.6167,747.3212,2437.2954,1571.848,0.9819
2013-09-16T00:00:00.0/2013-09-17T00:00:00.0,7886.6196,5571.8442,4486.6982,1085.1461,8104.9551,4999.4429,3815.2244,1184.2186,6376.3682,0.983
2013-09-17T00:00:00.0/2013-09-18T00:00:00.0,7815.2734,5565.7344,4465.0947,1100.6398,8178.9932,2706.7783,1609.5669,1097.2115,3330.7041,0.984
2013-09-18T00:00:00.0/2013-09-19T00:00:00.0,7743.6895,5569.8516,4667.0488,902.803,8619.9893,4736.8457,2589.1851,2147.6604,4808.3623,0.9851
2013-09-19T00:00:00.0/2013-09-20T00:00:00.0,7671.9033,5465.9673,4529.9053,936.062,8477.4092,4300.6646,2707.2417,1593.4231,5692.6089,0.9809
2013-09-20T00:00:00.0/2013-09-21T00:00:00.0,7599.9175,5342.0112,4282.7036,1059.3077,7914.4746,5317.4111,4227.02,1090.3914,7835.7646,0.9819
2013-09-21T00:00:00.0/2013-09-22T00:00:00.0,7527.748,5358.5864,4394.4351,964.1516,8233.7549,4973.4727,3608.9797,1364.4928,6684.9751,0.9569
2013-09-22T00:00:00.0/2013-09-23T00:00:00.0,7455.4131,5298.1035,4261.9653,1036.1381,8010.1304,5258.0952,4198.8413,1059.254,7678.6021,0.9788
2013-09-23T00:00:00.0/2013-09-24T00:00:00.0,7382.9307,5319.1343,4422.1318,897.0024,8435.9863,5319.1343,4422.1318,897.0024,8435.9863,0.9799
2013-09-24T00:00:00.0/2013-09-25T00:00:00.0,7310.3198,5384.5591,4612.7715,771.7877,8950.7812,5384.5591,4612.7715,771.7877,8950.7812,0.9809
2013-09-25T00:00:00.0/2013-09-26T00:00:00.0,7237.6006,5339.231,4688.3408,650.89,9221.874,5339.231,4688.3408,650.89,9221.874,0.9819
2013-09-26T00:00:00.0/2013-09-27T00:00:00.0,7164.8096,5023.4531,4001.4019,1022.0516,7703.6606,5021.7354,3997.2319,1024.5035,7697.708,0.9778
2013-09-27T00:00:00.0/2013-09-28T00:00:00.0,7091.9561,4743.8086,3378.4004,1365.4083,6382.9189,4713.8511,3349.3328,1364.5183,6212.5278,0.984
2013-09-28T00:00:00.0/2013-09-29T00:00:00.0,7019.0547,4821.1382,3697.4534,1123.6846,7112.8735,4221.5474,2520.0703,1701.4772,4928.146,0.9851
2013-09-29T00:00:00.0/2013-09-30T00:00:00.0,6946.1279,4448.1704,2723.1558,1725.0145,5130.3276,710.7787,8.1234,702.6553,56.2739,0.9809
2013-09-30T00:00:00.0/2013-10-01T00:00:00.0,6873.1973,4748.4146,3622.8982,1125.5161,7125.5146,1625.1543,243.7068,1381.4475,653.5259,0.9819
2013-10-01T00:00:00.0/2013-10-02T00:00:00.0,6800.251,4726.3042,3700.333,1025.9711,7324.5864,4225.6079,2804.1021,1421.5056,5574.7539,0.9781
2013-10-02T00:00:00.0/2013-10-03T00:00:00.0,6727.4351,4749.0947,3798.718,950.3765,7624.8608,4646.9448,3734.4285,912.5164,7236.8647,0.9788
2013-10-03T00:00:00.0/2013-10-04T00:00:00.0,6654.6548,4674.0869,3681.2751,992.8116,7432.8984,1733.358,305.3981,1427.96,918.5818,0.9799
2013-10-04T00:00:00.0/2013-10-05T00:00:00.0,6581.9624,4387.0767,3120.105,1266.9716,6195.7837,2165.158,225.4931,1939.6649,555.3042,0.9809
