# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2014-06-19T00:00:00.0/2014-06-20T00:00:00.0,11608.5078,8168.397,5845.9692,2322.4275,8434.9463,7789.4282,5328.7739,2460.6545,6994.9976,0.9806
2014-06-20T00:00:00.0/2014-06-21T00:00:00.0,11608.6943,8275.3477,6259.5088,2015.8391,9185.4268,8148.1279,5995.958,2152.1699,8518.7656,0.9806
2014-06-21T00:00:00.0/2014-06-22T00:00:00.0,11607.7041,8369.9961,6526.8296,1843.167,9727.1543,8004.8994,6010.2578,1994.6417,8540.502,0.9806
2014-06-22T00:00:00.0/2014-06-23T00:00:00.0,11605.5605,8283.3809,6309.6704,1973.7106,9210.1641,8116.811,6029.8223,2086.9893,8348.0156,0.9806
2014-06-23T00:00:00.0/2014-06-24T00:00:00.0,11602.2432,7917.7949,5243.9116,2673.8833,7436.3062,6647.3853,2563.2505,4084.1345,3819.8748,0.9806
2014-06-24T00:00:00.0/2014-06-25T00:00:00.0,11597.7529,8031.271,5497.522,2533.7493,7876.0864,7151.9258,4329.9316,2821.9941,5673.1948,0.9806
2014-06-25T00:00:00.0/2014-06-26T00:00:00.0,11592.0674,8109.0005,5803.6069,2305.3933,8301.2041,5055.8994,2344.6655,2711.2339,4055.8066,0.9809
2014-06-26T00:00:00.0/2014-06-27T00:00:00.0,11585.2539,8053.6655,5647.7896,2405.8757,8129.7358,3804.1885,618.8248,3185.3635,995.9647,0.9809
2014-06-27T00:00:00.0/2014-06-28T00:00:00.0,11577.2715,8007.8169,5654.1323,2353.6846,8110.0493,6705.2505,3411.8599,3293.3904000000002,4867.9214,0.9705
2014-06-28T00:00:00.0/2014-06-29T00:00:00.0,11568.1113,8323.9316,6488.7451,1835.1866,9598.2383,6559.5566,3713.3362,2846.2205,5329.7397,0.976
2014-06-29T00:00:00.0/2014-06-30T00:00:00.0,11557.8223,8314.9131,6510.5708,1804.3425,9725.9951,2299.46,250.2245,2049.2356,757.8929,0.976
2014-06-30T00:00:00.0/2014-07-01T00:00:00.0,11546.3564,8892.7285,7829.2822,1063.4467,12007.1152,8892.7285,7829.2822,1063.4467,12007.1152,0.9712
2014-07-01T00:00:00.0/2014-07-02T00:00:00.0,11533.7715,8548.1621,7212.5967,1335.5654,10968.6826,6039.1997,3988.4905,2050.7092,6400.8589,0.9764
2014-07-02T00:00:00.0/2014-07-03T00:00:00.0,11519.9932,8273.4512,6424.1035,1849.3475,9500.1816,6261.5093,2572.2139,3689.2952,3982.6079,0.9563
2014-07-03T00:00:00.0/2014-07-04T00:00:00.0,11505.1387,8373.3867,6680.0107,1693.3759,9871.0596,8373.3867,6680.0107,1693.3759,9871.0596,0.9771
2014-07-04T00:00:00.0/2014-07-05T00:00:00.0,11489.1328,7345.6089,4026.4553,3319.1533,5633.6987,2696.7219,205.3823,2491.3396,321.5092,0.9774
2014-07-05T00:00:00.0/2014-07-06T00:00:00.0,11471.9922,8310.7549,6675.3838,1635.3716,9900.5117,8180.2534,6289.7114,1890.5417,9412.2363,0.9778
2014-07-06T00:00:00.0/2014-07-07T00:00:00.0,11453.7412,8114.6689,6101.771,2012.8979,8925.5654,8003.1265,5889.5557,2113.5708,8670.4189,0.9729
2014-07-07T00:00:00.0/2014-07-08T00:00:00.0,11434.3857,8015.6738,5857.7344,2157.9392,8458.0967,5900.7393,2718.2073,3182.532,4202.5093,0.9733
2014-07-08T00:00:00.0/2014-07-09T00:00:00.0,11413.8848,8236.5771,6545.5459,1691.0316,9702.4697,3190.3293,831.3262,2359.0032,1424.913,0.974
2014-07-09T00:00:00.0/2014-07-10T00:00:00.0,11392.3223,8579.3535,7354.5049,1224.8485,11241.6924,7401.0615,5862.7021,1538.3593,8363.791,0.9743
2014-07-10T00:00:00.0/2014-07-11T00:00:00.0,11369.6641,8512.6982,7363.4321,1149.2657,11294.0322,8499.7939,7332.0234,1167.77,11170.7139,0.9698
2014-07-11T00:00:00.0/2014-07-12T00:00:00.0,11345.9336,8404.1309,7238.3223,1165.8086,11064.0107,8192.2637,6629.6694,1562.5947,10045.4053,0.9753
2014-07-12T00:00:00.0/2014-07-13T00:00:00.0,11321.0859,8262.5947,6847.2222,1415.3719,10375.1152,4056.0796,1252.6787,2803.4009,2307.7698,0.9705
2014-07-13T00:00:00.0/2014-07-14T00:00:00.0,11295.1992,8182.7212,6664.1328,1518.5884,9990.7588,6224.7466,3566.5947,2658.1521,5067.4478,0.976
2014-07-14T00:00:00.0/2014-07-15T00:00:00.0,11268.2197,7847.6953,5625.5366,2222.1587,8224.2715,7134.4512,4456.2334,2678.2178,6635.6187,0.9767
2014-07-15T00:00:00.0/2014-07-16T00:00:00.0,11240.1777,8093.1929,6420.769,1672.4238,9580.4121,8093.1929,6420.769,1672.4238,9580.4121,0.9774
2014-07-16T00:00:00.0/2014-07-17T00:00:00.0,11211.1514,8188.5469,6725.9736,1462.5734,10183.7021,8188.5469,6725.9736,1462.5734,10183.7021,0.9774
2014-07-17T00:00:00.0/2014-07-18T00:00:00.0,11181.0312,8209.1074,6835.9136,1373.1932,10360.2695,8209.1074,6835.9136,1373.1932,10360.2695,0.9781
2014-07-18T00:00:00.0/2014-07-19T00:00:00.0,11149.875,7963.8848,6177.1333,1786.7513,9201.2217,7963.8848,6177.1333,1786.7513,9201.2217,0.9788
2014-07-19T00:00:00.0/2014-07-20T00:00:00.0,11117.6904,7780.7729,5761.4102,2019.3628,8492.501,7699.8716,5615.7793,2084.092,8162.4521,0.9795
2014-07-20T00:00:00.0/2014-07-21T00:00:00.0,11084.4873,7475.1011,4879.0938,2596.0073,7133.0884,2691.2998,274.1707,2417.1292,549.7595,0.9802
2014-07-21T00:00:00.0/2014-07-22T00:00:00.0,11050.2764,7604.2373,5211.9546,2392.283,7674.6758,2129.8303,112.0348,2017.7955,240.978,0.9809
2014-07-22T00:00:00.0/2014-07-23T00:00:00.0,11015.0986,7880.6201,6210.1479,1670.472,9335.4883,7404.1831,5164.7168,2239.4666,7397.8418,0.9812
2014-07-23T00:00:00.0/2014-07-24T00:00:00.0,10978.9004,7974.4575,6664.1602,1310.2972,10195.0039,6188.2812,4085.6467,2102.6343,5013.9116,0.9819
2014-07-24T00:00:00.0/2014-07-25T00:00:00.0,10941.7207,7708.2373,5891.3013,1816.9362,8811.5801,2246.5227,597.6461,1648.8765,1475.1688,0.9774
2014-07-25T00:00:00.0/2014-07-26T00:00:00.0,10903.5684,7565.6938,5441.8564,2123.8374,7998.3379,7061.4277,4708.7632,2352.6648,6580.4111,0.9785
2014-07-26T00:00:00.0/2014-07-27T00:00:00.0,10864.4541,7272.4521,4641.5854,2630.8665,6802.1401,3400.5459,528.7475,2871.7983,837.6815,0.9788
2014-07-27T00:00:00.0/2014-07-28T00:00:00.0,10824.3623,7803.856,6353.3276,1450.5282,9739.5752,6309.8745,3785.9438,2523.9307,5823.8896,0.9747
2014-07-28T00:00:00.0/2014-07-29T00:00:00.0,10783.332,7614.2578,5863.2393,1751.0187,8887.8154,6145.8945,3178.0596,2967.835,4084.1472,0.9757
2014-07-29T00:00:00.0/2014-07-30T00:00:00.0,10741.4043,7175.4658,4532.9355,2642.5303,6591.2788,3615.8154,1080.52,2535.2954,1664.8817,0.9764
2014-07-30T00:00:00.0/2014-07-31T00:00:00.0,10698.5566,7644.7065,6093.5454,1551.1613,9345.001,2961.7312,879.5947,2082.1367,2062.4749,0.9771
2014-07-31T00:00:00.0/2014-08-01T00:00:00.0,10654.7979,7784.4312,6693.8696,1090.5618,10455.833,7758.2388,6644.1309,1114.1078,10129.3457,0.9778
2014-08-01T00:00:00.0/2014-08-02T00:00:00.0,10610.1387,7583.8247,6092.709,1491.116,9469.9258,6985.9443,4592.9907,2392.9539,7054.3086,0.9785
2014-08-02T00:00:00.0/2014-08-03T00:00:00.0,10564.5732,7273.5288,5044.5498,2228.979,7676.2402,6030.1265,3278.1638,2751.9626,4963.3481,0.9795
2014-08-03T00:00:00.0/2014-08-04T00:00:00.0,10518.1582,7078.5791,4553.9023,2524.6768,6797.7905,3362.7729,820.8113,2541.9614,1549.1843,0.9806
2014-08-04T00:00:00.0/2014-08-05T00:00:00.0,10470.873,7478.9775,5870.0181,1608.9594,8966.0176,7467.8813,5856.6675,1611.2139,8876.1309,0.9809
2014-08-05T00:00:00.0/2014-08-06T00:00:00.0,10422.708,7422.3232,5793.7314,1628.592,8918.8037,7372.9536,5714.5864,1658.3672,8590.7822,0.9819
2014-08-06T00:00:00.0/2014-08-07T00:00:00.0,10373.707,7459.7812,5998.5366,1461.2445,9311.6523,7066.0024,4937.0596,2128.9429,7602.4233,0.983
2014-08-07T00:00:00.0/2014-08-08T00:00:00.0,10323.8965,7157.4238,5358.3779,1799.0459,8180.062,7068.0723,5147.7251,1920.3473,7820.8804,0.9785
2014-08-08T00:00:00.0/2014-08-09T00:00:00.0,10273.2451,6947.5884,4868.8975,2078.6907,7377.0332,6627.0151,4209.332,2417.6829,6150.7104,0.9795
2014-08-09T00:00:00.0/2014-08-10T00:00:00.0,10221.8037,7198.7192,5479.2603,1719.4589,8598.6162,5265.0903,2122.4102,3142.6799,3564.4119,0.9802
2014-08-10T00:00:00.0/2014-08-11T00:00:00.0,10169.5332,7080.1909,5240.5312,1839.6593,8050.4966,6671.5562,4436.7603,2234.7961,6503.0396,0.95
2014-08-11T00:00:00.0/2014-08-12T00:00:00.0,10116.499,6959.0703,4978.4883,1980.5817,7676.6606,6373.4541,3554.4897,2818.9641,5279.8359,0.9771
2014-08-12T00:00:00.0/2014-08-13T00:00:00.0,10062.6279,6770.4243,4526.2793,2244.1453,6887.3975,6481.4946,3943.0425,2538.4519,6135.1733,0.9781
2014-08-13T00:00:00.0/2014-08-14T00:00:00.0,10008.0518,6919.5259,5027.2568,1892.2689,7850.5386,2239.4954,751.4814,1488.014,1766.1338,0.9788
2014-08-14T00:00:00.0/2014-08-15T00:00:00.0,9952.6875,7134.9385,5538.0605,1596.8778,8773.5088,6984.6943,5223.3853,1761.309,8115.2627,0.9799
2014-08-15T00:00:00.0/2014-08-16T00:00:00.0,9896.6016,7186.9385,5804.3843,1382.554,9316.2217,6471.3682,4334.5679,2136.8003,7262.5713,0.9753
2014-08-16T00:00:00.0/2014-08-17T00:00:00.0,9839.7539,7112.3569,5632.3652,1479.9919,9002.8789,6148.0415,4409.1016,1738.9399,6579.3257,0.9816
2014-08-17T00:00:00.0/2014-08-18T00:00:00.0,9782.168,7242.7817,6060.5986,1182.1833,9886.8262,7108.9141,5746.5,1362.4139,9280.9453,0.9826
2014-08-18T00:00:00.0/2014-08-19T00:00:00.0,9723.8838,7121.1191,5728.4761,1392.6428,9328.6328,5917.9585,3599.2859,2318.6729,5374.7363,0.9837
2014-08-19T00:00:00.0/2014-08-20T00:00:00.0,9664.8975,6835.5312,5214.6807,1620.8505,8257.3008,2139.3032,161.0909,1978.2123,285.1978,0.9795
2014-08-20T00:00:00.0/2014-08-21T00:00:00.0,9605.2129,6673.1401,4743.7183000000005,1929.4219,7488.1865,3334.3569,486.5328,2847.8242,1045.7316,0.9806
2014-08-21T00:00:00.0/2014-08-22T00:00:00.0,9544.8965,6693.5815,4937.936,1755.6459,7853.5366,5128.7793,2679.5896,2449.1899,3984.0139,0.976
2014-08-22T00:00:00.0/2014-08-23T00:00:00.0,9483.8789,6699.5376,5098.3218,1601.2161,8186.1289,5511.6958,2494.1494,3017.5464,4553.355,0.9771
2014-08-23T00:00:00.0/2014-08-24T00:00:00.0,9422.1768,6534.79,4719.6455,1815.1448,7583.3643,3463.9961,2119.5007,1344.4955,3682.384,0.9785
2014-08-24T00:00:00.0/2014-08-25T00:00:00.0,9359.9199,6855.8574,5588.5811,1267.2761,9244.9141,6241.6572,4611.6191,1630.038,7102.1064,0.9792
2014-08-25T00:00:00.0/2014-08-26T00:00:00.0,9297.0098,6576.6519,5083.2344,1493.4176,8289.6406,4433.4731,1669.6831,2763.7898,2464.0195,0.9806
2014-08-26T00:00:00.0/2014-08-27T00:00:00.0,9233.4893,6399.9683000000005,4693.7646,1706.2036,7644.7231,2338.3564,349.1117,1989.2448,986.582,0.9812
2014-08-27T00:00:00.0/2014-08-28T00:00:00.0,9169.374,6593.5239,5239.5977,1353.9264,8669.5225,6578.7295,5226.23,1352.4996,8595.624,0.9823
2014-08-28T00:00:00.0/2014-08-29T00:00:00.0,9104.7246,6409.9868,4876.4502,1533.5369,8064.1104,4271.9644,2063.3396,2208.6248,3682.8313,0.983
2014-08-29T00:00:00.0/2014-08-30T00:00:00.0,9039.46,6384.4326,4983.3223,1401.1101,8303.5771,6160.3672,4498.0522,1662.3149,7010.1543,0.9844
2014-08-30T00:00:00.0/2014-08-31T00:00:00.0,8973.6816,6085.1509,4235.3169,1849.8341,6902.4717,4946.688,2456.7417,2489.9465,3636.3115,0.9802
2014-08-31T00:00:00.0/2014-09-01T00:00:00.0,8907.3711,5806.7598,3620.8208,2185.939,5827.0308000000005,4783.1538,1711.021,3072.1331,2941.8213,0.9816
2014-09-01T00:00:00.0/2014-09-02T00:00:00.0,8840.5791,6511.8149,5375.9448,1135.8699,9229.2598,6368.7954,5174.4668,1194.3282,8472.1104,0.9767
2014-09-02T00:00:00.0/2014-09-03T00:00:00.0,8773.2656,6536.605,5554.3965,982.2084,9694.5312,6536.605,5554.3965,982.2084,9694.5312,0.9778
2014-09-03T00:00:00.0/2014-09-04T00:00:00.0,8705.4404,6148.5073,4734.2656,1414.2416,8125.2803,2353.5376,339.4883,2014.0492,1012.182,0.9792
2014-09-04T00:00:00.0/2014-09-05T00:00:00.0,8637.1865,5956.564,4317.8745,1638.6895,7285.624,2592.4377,426.0135,2166.4243,1310.5846,0.9802
2014-09-05T00:00:00.0/2014-09-06T00:00:00.0,8568.4805,5948.3525,4410.9624,1537.3903,7496.0757,3161.9326,495.4483,2666.4844,868.9196,0.9812
2014-09-06T00:00:00.0/2014-09-07T00:00:00.0,8499.3359,5973.0537,4535.2876,1437.7664,7775.543,5913.1182,4418.2065,1494.9114,7555.8213,0.9826
2014-09-07T00:00:00.0/2014-09-08T00:00:00.0,8429.7715,5852.0635,4349.0151,1503.0481,7447.6567,5781.7476,4151.7617,1629.986,7158.376,0.9833
2014-09-08T00:00:00.0/2014-09-09T00:00:00.0,8359.8057,5656.2549,3933.8191,1722.4358,6692.8936,5650.7661,3927.8662,1722.8997,6650.8677,0.9844
2014-09-09T00:00:00.0/2014-09-10T00:00:00.0,8289.4648,5565.7798,3775.7668,1790.0128,6480.9053,4751.4668,2642.113,2109.3538,4186.8721,0.9802
2014-09-10T00:00:00.0/2014-09-11T00:00:00.0,8218.751,5375.4121,3386.2153,1989.1968,5726.0518,4055.6892,1324.2435,2731.4458,2610.0334,0.9812
2014-09-11T00:00:00.0/2014-09-12T00:00:00.0,8147.6782,5616.3887,4082.9668,1533.4216,7081.5098,5577.4912,4051.0957,1526.3954,6897.8838,0.9771
2014-09-12T00:00:00.0/2014-09-13T00:00:00.0,8076.2642,5567.6274,3997.1938,1570.4333,7000.7617,5560.5312,3994.4822,1566.0488,6965.8706,0.9781
2014-09-13T00:00:00.0/2014-09-14T00:00:00.0,8004.5244,5856.2319,4949.0366,907.1952,9084.8008,5856.2319,4949.0366,907.1952,9084.8008,0.9792
2014-09-14T00:00:00.0/2014-09-15T00:00:00.0,7932.4595,5764.4531,4883.1367,881.3163,9021.5332,5747.7368,4853.7705,893.9659,8784.3184,0.9806
2014-09-15T00:00:00.0/2014-09-16T00:00:00.0,7860.1348,5476.2031,4152.2759,1323.9271,7490.3433000000005,5022.5728,3116.8772,1905.6957,5621.7119,0.9816
2014-09-16T00:00:00.0/2014-09-17T00:00:00.0,7787.5376,5415.0132,4085.0583,1329.955,7390.6045,3618.0544,1841.2462,1776.8081,3464.4587,0.9826
2014-09-17T00:00:00.0/2014-09-18T00:00:00.0,7714.7231,5329.4424,3945.5728,1383.8698,7124.5278,3979.9387,1371.2675,2608.6711,2736.1223,0.9833
2014-09-18T00:00:00.0/2014-09-19T00:00:00.0,7641.6445,5069.1123,3286.7529,1782.3593,5918.231,1926.04,119.2257,1806.8143,247.1907,0.9844
2014-09-19T00:00:00.0/2014-09-20T00:00:00.0,7568.3223,4955.918,3126.1025,1829.8152,5598.1426,1623.3112,68.949,1554.3622,117.1086,0.9806
2014-09-20T00:00:00.0/2014-09-21T00:00:00.0,7494.8477,5007.3916,3356.2932,1651.0983,6075.3755,2109.22,365.0351,1744.1849,958.9597,0.9816
2014-09-21T00:00:00.0/2014-09-22T00:00:00.0,7421.1987,5088.0991,3645.3494,1442.7496,6702.7876,3909.2019,1540.0592,2369.1426,3170.1047,0.9774
2014-09-22T00:00:00.0/2014-09-23T00:00:00.0,7347.397,5334.7935,4386.686,948.1075,8428.9658,5334.7935,4386.686,948.1075,8428.9658,0.9785
2014-09-23T00:00:00.0/2014-09-24T00:00:00.0,7273.4644,5359.5767,4461.9126,897.6639,8684.1201,5002.812,4005.8926,996.9196,7173.6865,0.9795
2014-09-24T00:00:00.0/2014-09-25T00:00:00.0,7199.396,5213.7031,4242.6816,971.0213,8237.2148,3917.8489,1169.0974,2748.7515,2355.8975,0.9812
2014-09-25T00:00:00.0/2014-09-26T00:00:00.0,7125.2812,5004.731,3843.3735,1161.3577,7366.1138,4806.9238,3500.6477,1306.2762,6572.7578,0.9819
2014-09-26T00:00:00.0/2014-09-27T00:00:00.0,7051.1016,4918.5869,3725.6455,1192.9414,7188.8076,4493.5771,2975.8799,1517.6973,5568.8838,0.983
2014-09-27T00:00:00.0/2014-09-28T00:00:00.0,6976.8794,4691.2378,3246.738,1444.4999,6172.4526,4661.6973,3222.6582,1439.0393,6015.5576,0.984
2014-09-28T00:00:00.0/2014-09-29T00:00:00.0,6902.6431,4671.7397,3309.5454,1362.1946,6355.6909,4026.3579,2315.5125,1710.8455,4607.5522,0.9799
2014-09-29T00:00:00.0/2014-09-30T00:00:00.0,6828.4272,4669.6294,3374.9482,1294.681,6556.5098,4628.0537,3321.6174,1306.4364,6275.3784,0.9809
2014-09-30T00:00:00.0/2014-10-01T00:00:00.0,6754.2368,4435.1426,2979.5046,1455.6378,5765.3926,3676.1333,1711.8322,1964.3011,3276.8821,0.9823
2014-10-01T00:00:00.0/2014-10-02T00:00:00.0,6680.0947,4390.1763,2994.3308,1395.8455,5839.9399,1840.3899,460.8205,1379.5693,1183.7389,0.9674
2014-10-02T00:00:00.0/2014-10-03T00:00:00.0,6606.0229,4526.4878,3349.175,1177.3126,6688.5264,3940.1941,2567.9465,1372.2476,4863.8188,0.9788
2014-10-03T00:00:00.0/2014-10-04T00:00:00.0,6532.0225,4609.8052,3648.7031,961.102,7504.5454,4547.9585,3564.1226,983.8361,7042.4644,0.9802
2014-10-04T00:00:00.0/2014-10-05T00:00:00.0,6458.1748,4552.4741,3550,1002.4742,7310.6489,3661.5073,1943.7609,1717.7466,4035.3511,0.9812
2014-10-05T00:00:00.0/2014-10-06T00:00:00.0,6384.4639,4303.7456,3010.0652,1293.6807,6106.9697,3750.0933,1841.0482,1909.0449,3818.1223,0.9823
2014-10-06T00:00:00.0/2014-10-07T00:00:00.0,6310.9517,4126.5,2580.7507,1545.7495,5229.7397,3569.6526,1752.078,1817.5746,3729.2415,0.983
2014-10-07T00:00:00.0/2014-10-08T00:00:00.0,6237.5703,4086.1973,2648.7776,1437.4196,5423.4717,971.5907,11.527,960.0637,56.5996,0.984
2014-10-08T00:00:00.0/2014-10-09T00:00:00.0,6164.4297,4047.8679,2648.0281,1399.84,5480.7998,595.1645,0.1659,594.9985,0.9776,0.9802
2014-10-09T00:00:00.0/2014-10-10T00:00:00.0,6091.5132,3986.6174,2642.1729,1344.4446,5542.4131,716.9471,14.496,702.4511,45.4066,0.9812
2014-10-10T00:00:00.0/2014-10-11T00:00:00.0,6018.8101,3814.4651,2304.6755,1509.7894,4749.9766,729.3566,6.2087,723.1479,33.7532,0.9774
2014-10-11T00:00:00.0/2014-10-12T00:00:00.0,5946.4272,3842.0806,2475.4963,1366.5842,5207.3809,1712.2212,151.4965,1560.7247,436.9167,0.9785
2014-10-12T00:00:00.0/2014-10-13T00:00:00.0,5874.3809,3803.6887,2510.8567,1292.8319,5277.2046,1932.9886,273.3259,1659.6628,545.6797,0.9792
2014-10-13T00:00:00.0/2014-10-14T00:00:00.0,5802.6157,3305.561,1507.5155,1798.0455,3142.7583,454.5262,1.1717,453.3545,12.1732,0.9802
2014-10-14T00:00:00.0/2014-10-15T00:00:00.0,5731.1772,3903.5063,2871.4944,1032.0121,6361.1616,1194.2006,82.2753,1111.9253,384.5106,0.9816
2014-10-15T00:00:00.0/2014-10-16T00:00:00.0,5660.1274,3739.7803,2580.4346,1159.3458,5672.9238,1923.7391,260.0973,1663.6418,638.1943,0.9823
2014-10-16T00:00:00.0/2014-10-17T00:00:00.0,5589.5024,3655.8281,2448.6235,1207.2046,5434.896,2359.0549,644.3089,1714.7461,1405.9561,0.9826
2014-10-17T00:00:00.0/2014-10-18T00:00:00.0,5519.2334,3668.0059,2576.6331,1091.3727,5801.3423,3311.8511,2134.3083,1177.5426,4625.4375,0.9795
2014-10-18T00:00:00.0/2014-10-19T00:00:00.0,5449.4409,3583.541,2458.3372,1125.2039,5569.5718,2273.6777,674.3707,1599.3069,1642.0413,0.9806
2014-10-19T00:00:00.0/2014-10-20T00:00:00.0,5380.1021,3495.2869,2283.4783,1211.8085,5175.1694,1456.506,145.5063,1310.9998,527.8161,0.9764
2014-10-20T00:00:00.0/2014-10-21T00:00:00.0,5311.269,3508.001,2454.7048,1053.2961,5689.7837,2852.1396,1331.913,1520.2266,3037.2427,0.9774
2014-10-21T00:00:00.0/2014-10-22T00:00:00.0,5242.9546,3337.6714,2096.5339,1241.1375,4805.4922,2472.3562,667.0291,1805.3271,1804.1768,0.9785
2014-10-22T00:00:00.0/2014-10-23T00:00:00.0,5175.167,3916.9841,3338.1951,578.7891,8255.6611,3916.9841,3338.1951,578.7891,8255.6611,0.9795
2014-10-23T00:00:00.0/2014-10-24T00:00:00.0,5107.9644,3795.4792,3276.6296,518.8495,8187.6753,3750.7429,3149.8308,600.9122,7955.4272,0.9806
2014-10-24T00:00:00.0/2014-10-25T00:00:00.0,5041.3511,3683.2151,3092.9258,590.2892,7730.6558000000005,3683.2151,3092.9258,590.2892,7730.6558000000005,0.976
2014-10-25T00:00:00.0/2014-10-26T00:00:00.0,4975.3804,3492.604,2827.4111,665.1927,7018.1631,3266.9771,2518.0469,748.9301,5849.8208,0.9712
2014-10-26T00:00:00.0/2014-10-27T00:00:00.0,4910.0005,3345.4739,2475.9475,869.5266,6080.124,2507.8176,1424.6111,1083.2067,3570.1799,0.9771
2014-10-27T00:00:00.0/2014-10-28T00:00:00.0,4845.3428,3407.2737,2658.2402,749.0333,6667.6826,1402.5244,67.5115,1335.0128,374.7048,0.974
2014-10-28T00:00:00.0/2014-10-29T00:00:00.0,4781.3511,3382.2849,2701.8684,680.4164,6890.9868,3357.5745,2666.0212,691.5531,6712.1309,0.9802
2014-10-29T00:00:00.0/2014-10-30T00:00:00.0,4718.0435,3244.717,2406.217,838.5002,6087.3013,3187.396,2328.0776,859.3182,5675.7505,0.9712
2014-10-30T00:00:00.0/2014-10-31T00:00:00.0,4655.5483,2976.0503,1866.6724,1109.3778,4626.6665,2828.7769,1702.3109,1126.4658,4032.1831,0.9771
2014-10-31T00:00:00.0/2014-11-01T00:00:00.0,4593.7344,3069.0947,2176.7004,892.3942,5563.4453,2965.3723,2047.0212,918.3511,4992.4673,0.9628
2014-11-01T00:00:00.0/2014-11-02T00:00:00.0,4532.7964,3034.8618,2178.7456,856.1161,5640.0532,2769.8298,1832.8738,936.9561,4566.1909,0.9635
2014-11-02T00:00:00.0/2014-11-03T00:00:00.0,4472.6445,2897.0879,1910.0863,987.0016,4912.0938,2531.9478,1273.8936,1258.0543,3359.6133,0.9747
2014-11-03T00:00:00.0/2014-11-04T00:00:00.0,4413.2744,2989.5588,2259.9768,729.5821,6005.8442,931.5054,145.4517,786.0536,630.5114,0.9757
2014-11-04T00:00:00.0/2014-11-05T00:00:00.0,4354.8169,2736.4512,1692.3643,1044.0869,4365.3706,1654.7406,571.0491,1083.6914,1346.6754,0.976
2014-11-05T00:00:00.0/2014-11-06T00:00:00.0,4297.1865,2490.272,1189.2935,1300.9785,3093.2944,599.3629,40.6815,558.6814,227.1351,0.9819
2014-11-06T00:00:00.0/2014-11-07T00:00:00.0,4240.4736,2682.0437,1659.8492,1022.1946,4388.4453,1247.9678,476.297,771.6708,1430.1169,0.9788
2014-11-07T00:00:00.0/2014-11-08T00:00:00.0,4184.6914,2652.98,1757.4917,895.4883,4724.0317,1330.1393,395.7618,934.3775,995.7626,0.9743
2014-11-08T00:00:00.0/2014-11-09T00:00:00.0,4129.813,2793.9277,2086.3621,707.5657,5778.501,1741.8285,484.7143,1257.1143,1259.1661,0.9701
2014-11-09T00:00:00.0/2014-11-10T00:00:00.0,4075.8887,2544.0469,1569.7563,974.2905,4239.9546,1056.3762,136.3962,919.98,419.3374,0.9764
2014-11-10T00:00:00.0/2014-11-11T00:00:00.0,4022.9363,2449.6016,1419.8949,1029.7067,3910.6257,419.9781,7.6024,412.3757,50.4514,0.9722
2014-11-11T00:00:00.0/2014-11-12T00:00:00.0,3971.0171,2445.9329,1421.5178,1024.415,3861.4314,567.1585,3.4788,563.6797,33.7987,0.9681
2014-11-12T00:00:00.0/2014-11-13T00:00:00.0,3920.0974,2295.7283,1199.4235,1096.3047,3314.938,710.8046,142.1235,568.681,344.6114,0.9632
2014-11-13T00:00:00.0/2014-11-14T00:00:00.0,3870.1902,2536.9526,1864.9232,672.0295,5384.293,1235.0499,229.8389,1005.2111,826.4904,0.9747
2014-11-14T00:00:00.0/2014-11-15T00:00:00.0,3821.3533,2547.8823,1931.0785,616.8038,5674.3486,2123.8914,1025.0315,1098.8597,3217.4065,0.9701
2014-11-15T00:00:00.0/2014-11-16T00:00:00.0,3773.574,2355.9939,1536.8964,819.09760000000006,4463.3887,329.09,1.9224,327.1675,31.4316,0.9812
2014-11-16T00:00:00.0/2014-11-17T00:00:00.0,3726.8621,2433.0664,1606.894,826.1725,4711.6426,2382.4998,1533.2792,849.2205,4465.4468,0.9771
2014-11-17T00:00:00.0/2014-11-18T00:00:00.0,3681.2778,2375.5994,1513.9224,861.6769,4475.6875,456.9973,2.1987,454.7986,29.5251,0.9778
2014-11-18T00:00:00.0/2014-11-19T00:00:00.0,3636.7788,2508.3743,1995.5244,512.8498,6160.3154,2389.8376,1761.6836,628.1541,5414.2607,0.9788
2014-11-19T00:00:00.0/2014-11-20T00:00:00.0,3593.459,2498.5168,2002.1584,496.3583,6238.79,1820.9137,1105.9635,714.9503,3305.4568,0.9743
2014-11-20T00:00:00.0/2014-11-21T00:00:00.0,3551.2849,2366.2742,1738.9954,627.2789,5360.3286,1936.0389,919.3866,1016.6523,2972.1594,0.9594
2014-11-21T00:00:00.0/2014-11-22T00:00:00.0,3510.2473,2332.0654,1763.2782,568.7872,5501.4849,1082.3734,199.1019,883.2715,875.709,0.9656
2014-11-22T00:00:00.0/2014-11-23T00:00:00.0,3470.4321,2145.0588,1336.577,808.4819,4068.0935,790.8817,47.2304,743.6513,246.8911,0.9771
2014-11-23T00:00:00.0/2014-11-24T00:00:00.0,3431.8447,1980.7183,1068.6353,912.0831,3213.949,590.918,6.2956,584.6224,41.0841,0.9722
2014-11-24T00:00:00.0/2014-11-25T00:00:00.0,3394.4128,1821.5656,810.1563,1011.4092,2409.7893,1355.561,328.936,1026.625,1006.9921,0.9729
