# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2007-05-20T00:00:00.0/2007-05-21T00:00:00.0,11117.2344,8650.6826,7401.7842,1248.8989,11357.2998,8536.2949,7137.6436,1398.6517,11023.3652,0.9774
2007-05-21T00:00:00.0/2007-05-22T00:00:00.0,11148.3887,8665.3721,7474.9741,1190.3973,11430.4658,8209.4268,6296.4463,1912.9808,9509.2969,0.9767
2007-05-22T00:00:00.0/2007-05-23T00:00:00.0,11178.542,8334.9307,6421.1743,1913.756,9431.3594,8294.2656,6367.7397,1926.5259,9223.0518,0.9816
2007-05-23T00:00:00.0/2007-05-24T00:00:00.0,11207.7432,8273.5791,6287.4141,1986.1649,9211.6572,7458.1343,4511.9702,2946.1641,6784.9199,0.9653
2007-05-24T00:00:00.0/2007-05-25T00:00:00.0,11235.9521,8322.9453,6368.4492,1954.4966,9314.3516,8089.3062,6017.9624,2071.3438,8768.3457,0.9806
2007-05-25T00:00:00.0/2007-05-26T00:00:00.0,11263.1641,8451.6602,6683.8403,1767.8201,9879.1152,8330.4824,6424.2153,1906.267,9593.7471,0.9795
2007-05-26T00:00:00.0/2007-05-27T00:00:00.0,11289.3535,8262.3721,6100.8535,2161.5183,8826.752,5337.0537,1894.5273,3442.5261,2839.5898,0.9792
2007-05-27T00:00:00.0/2007-05-28T00:00:00.0,11314.5742,8340.5723,6287.0742,2053.4978,9181.668,5488.9243,1825.3392,3663.5852,2774.0923,0.9785
2007-05-28T00:00:00.0/2007-05-29T00:00:00.0,11338.7803,8861.3438,7771.5693,1089.7743,11898.1699,4794.4487,2860.0042,1934.4447,5000.8594,0.9778
2007-05-29T00:00:00.0/2007-05-30T00:00:00.0,11361.9229,8832.6963,7553.3887,1279.3074,11443.4883,3567.5698,326.2625,3241.3074,435.2979,0.9778
2007-05-30T00:00:00.0/2007-05-31T00:00:00.0,11384.1211,8881.7988,7731.8003,1149.9987,11726.4238,5242.7314,2597.6726,2645.0588,5561.6152,0.9771
2007-05-31T00:00:00.0/2007-06-01T00:00:00.0,11405.2686,8630.2646,6963.728,1666.5363,10275.6406,7527.981,4287.2183000000005,3240.7629,7037.9302,0.9767
2007-06-01T00:00:00.0/2007-06-02T00:00:00.0,11425.4316,8711.6455,7217.2515,1494.3944,10796.8789,4816.7441,1705.8263,3110.9177,2696.7825,0.9708
2007-06-02T00:00:00.0/2007-06-03T00:00:00.0,11444.5342,8998.1826,7778.4868,1219.6952000000001,11771.1455,7835.7295,4992.9849,2842.7446,8077.085,0.9757
2007-06-03T00:00:00.0/2007-06-04T00:00:00.0,11462.6182,8633.2168,7061.394,1571.8231,10401.3057,2002.6808,21.8042,1980.8766,87.7736,0.9753
2007-06-04T00:00:00.0/2007-06-05T00:00:00.0,11479.6807,8603.6494,6822.0308000000005,1781.6185,9926.1348,8136.4858,5896.3062,2240.1797,8283.7266,0.975
2007-06-05T00:00:00.0/2007-06-06T00:00:00.0,11495.7314,8680.7881,6985.8818,1694.9065,10237.7881,6972.1592,4103.3032,2868.856,5385.0439,0.9431
2007-06-06T00:00:00.0/2007-06-07T00:00:00.0,11510.6973,8675.8496,6998.21,1677.6394,10345.8359,5905.6035,2318.2942,3587.3093,4131.979,0.9795
2007-06-07T00:00:00.0/2007-06-08T00:00:00.0,11524.6641,8809.1982,7317.1929,1492.0054,10837.043,7663.5151,4741.0884,2922.4268,7521.0693,0.9795
2007-06-08T00:00:00.0/2007-06-09T00:00:00.0,11537.582,8621.9727,6758.8696,1863.1031,9885.6318,5874.626,3256.7319,2617.8938,4275.4194,0.9788
2007-06-09T00:00:00.0/2007-06-10T00:00:00.0,11549.4658,8552.252,6454.832,2097.4204,9341.4062,8205.0654,5731.1914,2473.874,8461.3965,0.9681
2007-06-10T00:00:00.0/2007-06-11T00:00:00.0,11560.3135,8523.4033,6447.0679,2076.3352,9354.707,6020.1948,3261.7112,2758.4836,5434.8804,0.9625
2007-06-11T00:00:00.0/2007-06-12T00:00:00.0,11570.0791,8684.2451,7014.6079,1669.6367,10223.8408,8013.7671,5963.064,2050.7034,8774.8906,0.9781
2007-06-12T00:00:00.0/2007-06-13T00:00:00.0,11578.8389,8908.5703,7653.293,1255.2777,11525.083,8287.6689,5969.626,2318.0432,8653.168,0.9778
2007-06-13T00:00:00.0/2007-06-14T00:00:00.0,11586.5107,8880.9346,7640.1885,1240.7463,11480.2354,6526.5713,3907.4648,2619.1062,6491.1631,0.9778
2007-06-14T00:00:00.0/2007-06-15T00:00:00.0,11593.1748,8886.5361,7550.7896,1335.7463,11195.1123,8871.6992,7527.9111,1343.7881,11128.3154,0.9722
2007-06-15T00:00:00.0/2007-06-16T00:00:00.0,11598.7549,8871.373,7562.6885,1308.6844,11247.5879,6991.7842,2896.5183,4095.2659,4588.9321,0.9774
2007-06-16T00:00:00.0/2007-06-17T00:00:00.0,11603.3174,8868.5186,7321.1826,1547.3363,10820.0186,6282.8091,2960.0801,3322.7292,4305.0449,0.9771
2007-06-17T00:00:00.0/2007-06-18T00:00:00.0,11606.8057,8828.5791,7514.7178,1313.8617,11250.5713,7363.1758,4806.646,2556.53,6446.5674,0.9771
2007-06-18T00:00:00.0/2007-06-19T00:00:00.0,11609.2373,8813.9238,7251.7056,1562.218,10804.0732,8527.3604,6533.7915,1993.5685,9844.6523,0.9771
2007-06-19T00:00:00.0/2007-06-20T00:00:00.0,11610.6553,8732.04,6852.6396,1879.3998,10059.1221,7035.6548,3663.8965,3371.7585,5414.6396,0.9663
2007-06-20T00:00:00.0/2007-06-21T00:00:00.0,11610.9961,8595.9082,6512.5322,2083.3757,9355.0791,8487.04,6218.7104,2268.3296,8961.7168,0.9715
2007-06-21T00:00:00.0/2007-06-22T00:00:00.0,11610.2852,8812.5322,7301.5791,1510.9528,10852.6436,7846.2842,6203.7227,1642.5615,8552.5088,0.9663
2007-06-22T00:00:00.0/2007-06-23T00:00:00.0,11608.4971,8464.5527,6210.0376,2254.5146,8940.1826,7670.7554,4600.4512,3070.3044,6293.062,0.9771
2007-06-23T00:00:00.0/2007-06-24T00:00:00.0,11605.7275,8996.2451,7607.2134,1389.032,11341.9697,8460.4619,6415.5303,2044.9323,9854.1123,0.9767
2007-06-24T00:00:00.0/2007-06-25T00:00:00.0,11601.8926,8585.9932,6376.4922,2209.5007,9301.0859,6316.0801,2688.551,3627.5291,4512.7354,0.9767
2007-06-25T00:00:00.0/2007-06-26T00:00:00.0,11597.0117,8662.4971,6735.0317,1927.465,9696.3691,8645.6611,6710.5693,1935.0924,9578.5469,0.9767
2007-06-26T00:00:00.0/2007-06-27T00:00:00.0,11591.0693,8429.2334,6066.3096,2362.9236,8875.1816,5367.2397,1983.1178,3384.1218,3481.7554,0.9771
2007-06-27T00:00:00.0/2007-06-28T00:00:00.0,11584.1211,9212.4941,8214.5166,997.9777,12534.457,9090.583,7880.5903,1209.9924,12174.5137,0.9719
2007-06-28T00:00:00.0/2007-06-29T00:00:00.0,11576.1016,9167.6699,8116.8374,1050.8329,12336.6436,8038.7935,5867.5142,2171.2791,9761.9668,0.9774
2007-06-29T00:00:00.0/2007-06-30T00:00:00.0,11567.0957,9186.2705,8149.876,1036.3947,12358.3984,9054.9023,7840.4429,1214.4597,11371.748,0.9774
2007-06-30T00:00:00.0/2007-07-01T00:00:00.0,11557.0518,8866.3232,7529.9209,1336.4026,11270.2471,8782.5498,7275.8037,1506.7462,10916.6816,0.9774
2007-07-01T00:00:00.0/2007-07-02T00:00:00.0,11545.9609,8931.4111,7676.314,1255.0968,11515.8027,8854.1875,7470.6279,1383.5592,11197.9902,0.9778
2007-07-02T00:00:00.0/2007-07-03T00:00:00.0,11533.8408,8770.7344,7220.5747,1550.1597,10750.6338,5163.1758,2451.3511,2711.8245,5010.6377,0.9781
2007-07-03T00:00:00.0/2007-07-04T00:00:00.0,11520.7197,8902.8311,7690.793,1212.0377,11532.3965,8023.7012,5348.9053,2674.7959,8043.4126,0.9785
2007-07-04T00:00:00.0/2007-07-05T00:00:00.0,11506.6016,8727.7598,7323.2261,1404.5333,11022.0801,6513.2554,3443.7786,3069.4768,5915.0249,0.9785
2007-07-05T00:00:00.0/2007-07-06T00:00:00.0,11491.4541,9054.1855,7862.1128,1192.0726,11906.0342,8689.3506,6992.7568,1696.5934,10933.2529,0.9788
2007-07-06T00:00:00.0/2007-07-07T00:00:00.0,11475.2852,9106.791,8214.3408,892.4504,12619.3037,9094.9756,8177.6909,917.2844,12574.458,0.9792
2007-07-07T00:00:00.0/2007-07-08T00:00:00.0,11458.127,9171.8838,8340.9141,830.97,12859.4609,9171.8838,8340.9141,830.97,12859.4609,0.9795
2007-07-08T00:00:00.0/2007-07-09T00:00:00.0,11439.9707,9062.5654,8151.8564,910.7087,12496.6611,9062.5654,8151.8564,910.7087,12496.6611,0.9799
2007-07-09T00:00:00.0/2007-07-10T00:00:00.0,11420.7764,8797.2393,7580.4971,1216.7424,11397.7393,8765.5361,7524.9102,1240.6262,11034.1934,0.9753
2007-07-10T00:00:00.0/2007-07-11T00:00:00.0,11400.6709,9012.8477,7926.3491,1086.4989,12024.3604,8106.7236,5944.8491,2161.8745,9684.625,0.9753
2007-07-11T00:00:00.0/2007-07-12T00:00:00.0,11379.543,8961.793,7925.022,1036.7705,12088.8418,6343.1167,4177.7534,2165.3633,7164.9199,0.9705
2007-07-12T00:00:00.0/2007-07-13T00:00:00.0,11357.4121,8980.4521,7995.4492,985.0024,12236.9541,8543.3418,7055.6416,1487.7001,10851.7461,0.9712
2007-07-13T00:00:00.0/2007-07-14T00:00:00.0,11334.3252,8946.8525,8006.3677,940.485,12291.8428,8946.8525,8006.3677,940.485,12291.8428,0.9715
2007-07-14T00:00:00.0/2007-07-15T00:00:00.0,11310.2871,8944.9561,8050.5444,894.4119,12412.0537,8944.9561,8050.5444,894.4119,12412.0537,0.9771
2007-07-15T00:00:00.0/2007-07-16T00:00:00.0,11285.251,8943.6611,8021.2686,922.3923,12340.2354,8943.6611,8021.2686,922.3923,12340.2354,0.9778
2007-07-16T00:00:00.0/2007-07-17T00:00:00.0,11259.2949,8976.1543,8175.2524,800.9015,12717.3799,8976.1543,8175.2524,800.9015,12717.3799,0.9781
2007-07-17T00:00:00.0/2007-07-18T00:00:00.0,11232.3574,8751.667,7522.2437,1229.423,11397.9287,8751.667,7522.2437,1229.423,11397.9287,0.9792
2007-07-18T00:00:00.0/2007-07-19T00:00:00.0,11204.4707,8607.4316,7227.9546,1379.4772,10870.5498,8607.4316,7227.9546,1379.4772,10870.5498,0.9795
2007-07-19T00:00:00.0/2007-07-20T00:00:00.0,11175.6855,8784.4043,7658.147,1126.2573,11700.4268,8784.4043,7658.147,1126.2573,11700.4268,0.9747
2007-07-20T00:00:00.0/2007-07-21T00:00:00.0,11145.9785,8824.1621,7800.0625,1024.0991,12008.8994,8824.1621,7800.0625,1024.0991,12008.8994,0.975
2007-07-21T00:00:00.0/2007-07-22T00:00:00.0,11115.3184,8620.9062,7261.8306,1359.0758,10870.2354,8620.9062,7261.8306,1359.0758,10870.2354,0.9809
2007-07-22T00:00:00.0/2007-07-23T00:00:00.0,11083.7422,8409.8613,6837.8628,1571.9985,10130.2012,8376.6045,6734.0269,1642.578,10016.1484,0.966
2007-07-23T00:00:00.0/2007-07-24T00:00:00.0,11051.2471,8119.8555,6117.918,2001.9371,8997.7422,8119.8555,6117.918,2001.9371,8997.7422,0.9771
2007-07-24T00:00:00.0/2007-07-25T00:00:00.0,11017.8945,8241.6768,6557.3188,1684.3579,9924.916,7478.8652,5009.7451,2469.1199,7904.3936,0.9774
2007-07-25T00:00:00.0/2007-07-26T00:00:00.0,10983.6221,8468.7754,7236.9766,1231.7992,11062.876,8468.7754,7236.9766,1231.7992,11062.876,0.9781
2007-07-26T00:00:00.0/2007-07-27T00:00:00.0,10948.4619,8306.957,7018.001,1288.9558,10679.1631,7521.0259,5533.1655,1987.8602,8961.9023,0.9788
2007-07-27T00:00:00.0/2007-07-28T00:00:00.0,10912.4219,8403.417,7235.8174,1167.6,11116.5205,8403.417,7235.8174,1167.6,11116.5205,0.9795
2007-07-28T00:00:00.0/2007-07-29T00:00:00.0,10875.5088,8385.4043,7261.4282,1123.9762,11206.1514,8385.4043,7261.4282,1123.9762,11206.1514,0.9802
2007-07-29T00:00:00.0/2007-07-30T00:00:00.0,10837.7305,8335.4658,7214.5942,1120.8718,11137.1748,8335.4658,7214.5942,1120.8718,11137.1748,0.9809
2007-07-30T00:00:00.0/2007-07-31T00:00:00.0,10799.0918,8296.8301,7097.4712,1199.3589,10840.4355,8296.8301,7097.4712,1199.3589,10840.4355,0.9819
2007-07-31T00:00:00.0/2007-08-01T00:00:00.0,10759.5693,8039.8706,6514.1562,1525.7144,9850.9072,5599.48,2333.3193,3266.1604,4272.5913,0.9774
2007-08-01T00:00:00.0/2007-08-02T00:00:00.0,10719.2383,8437.8662,7497.3667,940.4998,11729.585,8437.8662,7497.3667,940.4998,11729.585,0.9729
2007-08-02T00:00:00.0/2007-08-03T00:00:00.0,10678.0693,8243.2422,6926.0103,1317.2323,10643.4756,8243.2422,6926.0103,1317.2323,10643.4756,0.9736
2007-08-03T00:00:00.0/2007-08-04T00:00:00.0,10636.0684,7989.2695,6488.4419,1500.8276,9929.3418,6021.9702,3198.376,2823.5942,5266.625,0.9743
2007-08-04T00:00:00.0/2007-08-05T00:00:00.0,10593.2412,8149.3726,7004.0664,1145.306,10896.2588,8149.3726,7004.0664,1145.306,10896.2588,0.9802
2007-08-05T00:00:00.0/2007-08-06T00:00:00.0,10549.5947,8245.2822,7141.5151,1103.7667,11155.8164,8245.2822,7141.5151,1103.7667,11155.8164,0.9809
2007-08-06T00:00:00.0/2007-08-07T00:00:00.0,10505.1104,8156.6113,7063.4463,1093.1654,11056.3633,8156.6113,7063.4463,1093.1654,11056.3633,0.9819
2007-08-07T00:00:00.0/2007-08-08T00:00:00.0,10459.8633,7913.1943,6561.5723,1351.6219,10098.1133,7836.5342,6322.6616,1513.8721,9791.043,0.9774
2007-08-08T00:00:00.0/2007-08-09T00:00:00.0,10413.8193,7766.3101,6280.3193,1485.9907,9632.4932,6885.2129,3983.4751,2901.738,6685.0269,0.9781
2007-08-09T00:00:00.0/2007-08-10T00:00:00.0,10366.9863,8116.751,7074.3188,1042.432,11086.1104,6946.0532,4885.041,2061.0125,8164.876,0.9792
2007-08-10T00:00:00.0/2007-08-11T00:00:00.0,10319.3584,7831.8828,6464.8589,1367.0239,10036.1094,2773.9788,538.8877,2235.0911,1686.678,0.9799
2007-08-11T00:00:00.0/2007-08-12T00:00:00.0,10270.9932,7578.1104,5928.7397,1649.3706,9106.3984,4805.5298,1406.2607,3399.269,2014.2144,0.9806
2007-08-12T00:00:00.0/2007-08-13T00:00:00.0,10221.833,7846.8311,6832.0059,1014.8249,10866.1904,7822.0957,6771.1382,1050.9573,10781.9092,0.9712
2007-08-13T00:00:00.0/2007-08-14T00:00:00.0,10171.9736,7718.5425,6550.7803,1167.7621,10340.8525,7573.6509,6107.415,1466.236,9556.6406,0.9823
2007-08-14T00:00:00.0/2007-08-15T00:00:00.0,10121.3691,7595.9897,6267.1714,1328.8184,9803.5146,7582.6611,6219.1743,1363.4869,9742.5586,0.9778
2007-08-15T00:00:00.0/2007-08-16T00:00:00.0,10070.0117,7648.7754,6460.2832,1188.4919,10213.8877,7648.7754,6460.2832,1188.4919,10213.8877,0.9788
2007-08-16T00:00:00.0/2007-08-17T00:00:00.0,10017.9727,7604.6489,6447.2886,1157.3605,10243.8701,7604.6489,6447.2886,1157.3605,10243.8701,0.9795
2007-08-17T00:00:00.0/2007-08-18T00:00:00.0,9965.1943,7671.2183000000005,6673.9595,997.2591,10792.5088,7671.2183000000005,6673.9595,997.2591,10792.5088,0.9806
2007-08-18T00:00:00.0/2007-08-19T00:00:00.0,9911.7607,7761.0049,6800.062,960.9427,11017.8379,7705.4458,6648.3525,1057.0929,10792.8164,0.9812
2007-08-19T00:00:00.0/2007-08-20T00:00:00.0,9857.5732,7556.1064,6403.1543,1152.9525,10276.7812,7556.1064,6403.1543,1152.9525,10276.7812,0.9826
2007-08-20T00:00:00.0/2007-08-21T00:00:00.0,9802.791,7427.2373,6113.584,1313.6534,9781.7969,5628.9858,2705.9316,2923.054,4726.3364,0.9781
2007-08-21T00:00:00.0/2007-08-22T00:00:00.0,9747.3115,7352.3105,6174.354,1177.9563,9950.624,4743.6499,1893.6042,2850.0454,3446.095,0.9792
2007-08-22T00:00:00.0/2007-08-23T00:00:00.0,9691.2061,7027.2876,5319.3857,1707.9015,8432.2803,4990.6768,2284.354,2706.323,3836.2297,0.9694
2007-08-23T00:00:00.0/2007-08-24T00:00:00.0,9634.4424,6287.1558000000005,3410.1616,2876.9941,5233.8608,2302.3481,266.0148,2036.3334,606.0513,0.9809
2007-08-24T00:00:00.0/2007-08-25T00:00:00.0,9577.0762,6685.4575,4492.6885,2192.769,7003.9453,3837.0112,861.6666,2975.3445,1609.9358,0.9819
2007-08-25T00:00:00.0/2007-08-26T00:00:00.0,9519.0713,6730.9614,4699.3149,2031.6461,7272.9062,6570.7759,4479.0132,2091.7627,6917.1743,0.9826
2007-08-26T00:00:00.0/2007-08-27T00:00:00.0,9460.4492,7065.6519,5703.8022,1361.8499,9139.9971,7065.6519,5703.8022,1361.8499,9139.9971,0.9837
2007-08-27T00:00:00.0/2007-08-28T00:00:00.0,9401.2725,7079.6812,5869.0825,1210.5983,9566.3887,7079.6812,5869.0825,1210.5983,9566.3887,0.9792
2007-08-28T00:00:00.0/2007-08-29T00:00:00.0,9341.4766,6921.2856,5500.833,1420.4525,8896.6494,6921.2856,5500.833,1420.4525,8896.6494,0.9802
2007-08-29T00:00:00.0/2007-08-30T00:00:00.0,9281.0977,6836.4565,5312.9863,1523.4698,8508.8174,6836.4565,5312.9863,1523.4698,8508.8174,0.976
2007-08-30T00:00:00.0/2007-08-31T00:00:00.0,9220.2051,6371.8687,4411.3193,1960.5494,6970.2197,5281.354,2914.54,2366.8137,4585.6396,0.9819
2007-08-31T00:00:00.0/2007-09-01T00:00:00.0,9158.7197,6849.1104,5616.5449,1232.5657,9163.7852,6727.1865,5520.4517,1206.7347,8750.1162,0.983
2007-09-01T00:00:00.0/2007-09-02T00:00:00.0,9096.6885,6845.1909,5698.6421,1146.5486,9477.4316,6845.1909,5698.6421,1146.5486,9477.4316,0.9788
2007-09-02T00:00:00.0/2007-09-03T00:00:00.0,9034.1787,6915.6616,5963.8608,951.8008,10086.3398,6815.2256,5692.2515,1122.9741,9559.4189,0.9795
2007-09-03T00:00:00.0/2007-09-04T00:00:00.0,8971.1143,6822.3813,5793.5571,1028.8243,9837.5742,6755.1123,5572.186,1182.9264,9554.0107,0.9389
2007-09-04T00:00:00.0/2007-09-05T00:00:00.0,8907.542,6752.1606,5744.7827,1007.3781,9891.7559,3891.3633,1122.0237,2769.3396,2346.1113,0.9816
2007-09-05T00:00:00.0/2007-09-06T00:00:00.0,8843.5234,7032.623,6288.4697,744.1532,10931.5615,6526.5933000000005,5337.5776,1189.0155,9255.7148,0.9823
2007-09-06T00:00:00.0/2007-09-07T00:00:00.0,8778.999,6892.7734,6133.5444,759.2294,10701.6865,3602.9753,1358.5488,2244.4265,2922.7446,0.9833
2007-09-07T00:00:00.0/2007-09-08T00:00:00.0,8714.0107,6700.8237,5878.9951,821.8287,10220.6826,6623.98,5684.9419,939.038,9627.0732,0.9792
2007-09-08T00:00:00.0/2007-09-09T00:00:00.0,8648.5381,6614.3091,5732.3257,881.9832,9989.6162,6511.4771,5546.5098,964.9672,9410.7256,0.9806
2007-09-09T00:00:00.0/2007-09-10T00:00:00.0,8582.7246,6567.165,5789.9663,777.1986,10193.0029,6556.186,5775.2812,780.9049,10133.3564,0.9812
2007-09-10T00:00:00.0/2007-09-11T00:00:00.0,8516.46,6454.0581,5554.5771,899.4808,9744.7969,4251.834,2152.0317,2099.8022,4386.9395,0.9823
2007-09-11T00:00:00.0/2007-09-12T00:00:00.0,8449.7959,6299.7949,5111.2637,1188.5312,8781.0771,5423.0703,3495.9045,1927.1659,6518.4536,0.9781
2007-09-12T00:00:00.0/2007-09-13T00:00:00.0,8382.75,6404.9858,5483.0615,921.9242,9662.0469,6404.9858,5483.0615,921.9242,9662.0469,0.9792
2007-09-13T00:00:00.0/2007-09-14T00:00:00.0,8315.3926,6417.6191,5596.4058000000005,821.2131,10013.084,6417.6191,5596.4058000000005,821.2131,10013.084,0.9802
2007-09-14T00:00:00.0/2007-09-15T00:00:00.0,8247.6514,6115.7046,4971.9028,1143.8018,8751.0039,4936.5054,2541.3572,2395.1482,4941.9326,0.9809
2007-09-15T00:00:00.0/2007-09-16T00:00:00.0,8179.582,6032.0532,4839.1284,1192.9247,8488.2969,6032.0532,4839.1284,1192.9247,8488.2969,0.9819
2007-09-16T00:00:00.0/2007-09-17T00:00:00.0,8111.2017,5875.3862,4601.1636,1274.2228,8087.5728,3963.8105,1516.0314,2447.7793,3169.2673,0.983
2007-09-17T00:00:00.0/2007-09-18T00:00:00.0,8042.5776,5889.6548,4749.4116,1140.243,8392.9355,4579.1626,2391.5605,2187.6021,4806.9761,0.9837
2007-09-18T00:00:00.0/2007-09-19T00:00:00.0,7973.647,5696.394,4260.4521,1435.9417,7580.9746,4775.999,2662.1128,2113.8865,4455.3755,0.9743
2007-09-19T00:00:00.0/2007-09-20T00:00:00.0,7904.4604,5964.1841,4965.1699,999.014,9064.9746,3513.4221,1838.9547,1674.4673,3933.7329,0.9809
2007-09-20T00:00:00.0/2007-09-21T00:00:00.0,7835.0366,6085.5898,5334.9136,750.6761,9914.292,6085.5898,5334.9136,750.6761,9914.292,0.9816
2007-09-21T00:00:00.0/2007-09-22T00:00:00.0,7765.4263,6053.8345,5348.6367,705.198,10055.1641,5995.0112,5274.1997,720.8115,9536.3066,0.9823
2007-09-22T00:00:00.0/2007-09-23T00:00:00.0,7695.5986,6058.2866,5415.0776,643.209,10286.9609,5962.3467,5186.4629,775.8838,9741.2354,0.9833
2007-09-23T00:00:00.0/2007-09-24T00:00:00.0,7625.5884,5914.6387,5193.3457,721.2929,9850.8604,5360.4351,3786.4651,1573.97,6622.6255,0.9792
2007-09-24T00:00:00.0/2007-09-25T00:00:00.0,7555.4136,5713.4399,4809.2056,904.2344,9025.7705,4550.2129,2003.1843,2547.0286,4027.2375,0.9802
2007-09-25T00:00:00.0/2007-09-26T00:00:00.0,7485.0586,5462.6709,4307.6182,1155.053,7979.7056,5395.6245,4142.5669,1253.0575,7670.6499,0.9819
2007-09-26T00:00:00.0/2007-09-27T00:00:00.0,7414.6694,5698.3584,4932.6025,765.7556,9422.7158,5235.4253,4134.5664,1100.859,7669.9277,0.9823
2007-09-27T00:00:00.0/2007-09-28T00:00:00.0,7344.1353,5515.8384,4601.2812,914.5573,8815.8809,2229.7542,372.687,1857.0673,797.7627,0.9833
2007-09-28T00:00:00.0/2007-09-29T00:00:00.0,7273.5117,5523.5601,4705.3999,818.16010000000006,9069.8779,4041.8218,2117.0454,1924.7762,4141.2285,0.9792
2007-09-29T00:00:00.0/2007-09-30T00:00:00.0,7202.8179,5434.1123,4561.397,872.7152,8863.8105,3130.2195,1549.2955,1580.9238,3796.1348,0.9802
2007-09-30T00:00:00.0/2007-10-01T00:00:00.0,7132.1235,5298.0601,4376.0615,921.9985,8463.8193,5298.0601,4376.0615,921.9985,8463.8193,0.9809
2007-10-01T00:00:00.0/2007-10-02T00:00:00.0,7061.3657,5221.6606,4261.8521,959.8088,8273.5322,5221.6606,4261.8521,959.8088,8273.5322,0.9819
2007-10-02T00:00:00.0/2007-10-03T00:00:00.0,6990.5977,5210.4434,4318.7139,891.7294,8477.8584,5210.4434,4318.7139,891.7294,8477.8584,0.983
2007-10-03T00:00:00.0/2007-10-04T00:00:00.0,6919.8394,5187.9175,4408.4106,779.5071,8790.3418,5187.9175,4408.4106,779.5071,8790.3418,0.9788
2007-10-04T00:00:00.0/2007-10-05T00:00:00.0,6849.166,4894.9497,3697.3081,1197.6417,7166.231,4089.1675,1926.1882,2162.9792,3523.2605,0.9795
2007-10-05T00:00:00.0/2007-10-06T00:00:00.0,6778.5122,4796.8032,3475.6162,1321.1873,6658.4521,4705.3931,3313.9819,1391.4111,6191.9507,0.9806
2007-10-06T00:00:00.0/2007-10-07T00:00:00.0,6707.9048,4807.334,3667.6377,1139.696,7162.2441,2815.0964,1133.9254,1681.1711,2388.6116,0.9819
2007-10-07T00:00:00.0/2007-10-08T00:00:00.0,6637.4766,4868.4092,4011.9541,856.455,8117.8374,3538.9172,1974.1195,1564.7979,4087.9351,0.9826
2007-10-08T00:00:00.0/2007-10-09T00:00:00.0,6567.1479,4898.6138,4056.6328,841.9808,8321.4639,4898.6138,4056.6328,841.9808,8321.4639,0.9837
2007-10-09T00:00:00.0/2007-10-10T00:00:00.0,6496.9648,4823.3413,4000.6309,822.7103,8263.6543,3489.8242,974.006,2515.8181,1974.7472,0.9795
2007-10-10T00:00:00.0/2007-10-11T00:00:00.0,6426.9883,4570.3257,3359.8594,1210.4663,6788.7896,2704.2405,609.2878,2094.9526,1315.7426,0.9802
2007-10-11T00:00:00.0/2007-10-12T00:00:00.0,6357.1899,4538.8438,3339.1516,1199.6921,6832.9346,2837.3188,1209.8949,1627.424,2946.9109,0.9708
2007-10-12T00:00:00.0/2007-10-13T00:00:00.0,6287.6084,4558.9072,3560.0007,998.9065,7426.4844,3707.4456,2053.5415,1653.9041,4607.4814,0.9764
2007-10-13T00:00:00.0/2007-10-14T00:00:00.0,6218.2788,4631.3628,3871.1145,760.248,8279.459,4631.3628,3871.1145,760.248,8279.459,0.9823
2007-10-14T00:00:00.0/2007-10-15T00:00:00.0,6149.2407,4767.6226,4206.5488,561.0737,9228.0146,4767.6226,4206.5488,561.0737,9228.0146,0.974
2007-10-15T00:00:00.0/2007-10-16T00:00:00.0,6080.4932,4704.5522,4094.4985,610.0536,9021.1074,4704.5522,4094.4985,610.0536,9021.1074,0.9233
2007-10-16T00:00:00.0/2007-10-17T00:00:00.0,6012.1089,4647.1494,4110.7495,536.4,9176.6094,4647.1494,4110.7495,536.4,9176.6094,0.9653
2007-10-17T00:00:00.0/2007-10-18T00:00:00.0,5944.041,4500.2461,3846.0039,654.2423,8531.5732,3640.5325,1967.6523,1672.8802,4744.7593,0.9819
2007-10-18T00:00:00.0/2007-10-19T00:00:00.0,5876.3711,4169.5767,3101.4973,1068.0793,6686.292,2014.1583,671.6562,1342.5021,1792.5985,0.9826
2007-10-19T00:00:00.0/2007-10-20T00:00:00.0,5809.0557,4515.1743,3972.7898,542.3846,9068.4844,4505.1543,3955.5305,549.624,9015.835,0.9788
2007-10-20T00:00:00.0/2007-10-21T00:00:00.0,5742.1865,4389.7104,3807.9146,581.796,8709.167,3964.3418,2770.2786,1194.0634,6419.6562,0.9799
2007-10-21T00:00:00.0/2007-10-22T00:00:00.0,5675.8047,4341.583,3739.7385,601.8445,8591.6982,4311.1694,3649.6377,661.5321,8438.0801,0.9594
2007-10-22T00:00:00.0/2007-10-23T00:00:00.0,5609.854,4213.3999,3638.5876,574.8124,8452.2188,2069.0332,215.8835,1853.1497,617.9879,0.9806
2007-10-23T00:00:00.0/2007-10-24T00:00:00.0,5544.4375,4114.3892,3463.0405,651.3489,8049.7378,3604.0652,2544.5007,1059.5643,5701.0791,0.9809
2007-10-24T00:00:00.0/2007-10-25T00:00:00.0,5479.4741,4019.1941,3318.0598,701.1343,7707.4766,2479.7632,709.3227,1770.4406,1986.8192,0.9785
2007-10-25T00:00:00.0/2007-10-26T00:00:00.0,5415.1304,3940.137,3229.7708,710.3661,7490.7471,1425.7769,35.995,1389.782,99.1199,0.9635
